row_type,dataset,metric,configuration_left,configuration_right,common_windows,full_spearman,segmented_trend_agreement,major_high_value_overlap,configuration_pair_count,full_spearman_q25,full_spearman_q75
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_with_corrdist,2419.0,0.9275433064787626,0.8,0.47112462006079026,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_with_corrdist,2419.0,0.8894797310259458,1.0,0.4578313253012048,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_with_corrdist,2419.0,0.9266239658782082,1.0,0.5921052631578947,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_with_corrdist,2419.0,0.9242683620722099,1.0,0.4984520123839009,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_with_corrdist,2419.0,0.7075833423570487,0.6,0.02109704641350211,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_with_corrdist,2419.0,0.549451541089345,0.8,0.18048780487804877,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_with_corrdist,2419.0,0.6408765254208041,0.6,0.31521739130434784,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_with_corrdist,2419.0,0.563837042359347,0.8,0.054466230936819175,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_full_without_corrdist,2419.0,0.6839040880901566,0.6,0.15789473684210525,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_full_without_corrdist,2419.0,0.5721746339282973,0.6,0.1496437054631829,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_full_without_corrdist,2419.0,0.7393019787424302,0.6,0.4277286135693215,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_full_without_corrdist,2419.0,0.7917351226346849,1.0,0.12296983758700696,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rx_without_corrdist,2419.0,0.45215465422320006,0.6,0.10250569476082004,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rx_without_corrdist,2419.0,0.32351967756711975,0.2,0.04535637149028078,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rx_without_corrdist,2419.0,0.5917203444553517,0.4,0.32602739726027397,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rx_without_corrdist,2419.0,0.6109358425334466,0.4,0.12296983758700696,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_without_corrdist,2419.0,0.7071451488239892,0.8,0.1496437054631829,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_without_corrdist,2419.0,0.6083834783583475,0.8,0.19801980198019803,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_without_corrdist,2419.0,0.742976592701704,0.6,0.38285714285714284,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_ry_without_corrdist,2419.0,0.8366946134935137,1.0,0.2872340425531915,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_without_corrdist,2419.0,0.6797166631695091,0.6,0.13615023474178403,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_without_corrdist,2419.0,0.5217478932298925,0.6,0.07079646017699115,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_without_corrdist,2419.0,0.7235682186979288,0.6,0.4319526627218935,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b500_diagonal_no_rs_without_corrdist,2419.0,0.7619791864875083,1.0,0.12296983758700696,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_with_corrdist,2419.0,0.7977217586742136,0.6,0.09750566893424037,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_with_corrdist,2419.0,0.6378992707868821,0.6,0.3868194842406877,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_with_corrdist,2419.0,0.7126915973952934,0.6,0.34818941504178275,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_with_corrdist,2419.0,0.8108908687832386,0.8,0.34818941504178275,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_with_corrdist,2419.0,0.7204161971727882,0.6,0.05217391304347826,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_with_corrdist,2419.0,0.516084068680995,0.6,0.21,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_with_corrdist,2419.0,0.5867976661158449,0.6,0.3224043715846995,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_with_corrdist,2419.0,0.5987052375225672,0.6,0.10755148741418764,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_with_corrdist,2419.0,0.9894392173492502,0.8,0.8615384615384616,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_with_corrdist,2419.0,0.978964074722483,1.0,0.704225352112676,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_with_corrdist,2419.0,0.9868946271475613,1.0,0.8333333333333334,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_with_corrdist,2419.0,0.9931480393348134,1.0,0.7285714285714285,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_with_corrdist,2419.0,0.7358981542340557,0.6,0.04086021505376344,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_with_corrdist,2419.0,0.5382297986031384,0.6,0.18048780487804877,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_with_corrdist,2419.0,0.6010860478227208,0.6,0.32602739726027397,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_with_corrdist,2419.0,0.6501446641502335,0.8,0.08277404921700224,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_without_corrdist,2419.0,0.7359276792255449,0.6,0.23785166240409208,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_without_corrdist,2419.0,0.6290122890412145,0.6,0.054466230936819175,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_without_corrdist,2419.0,0.7810786277049815,0.6,0.4110787172011662,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_full_without_corrdist,2419.0,0.8844187836254552,1.0,0.45345345345345345,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_without_corrdist,2419.0,0.5891906350121435,0.6,0.1050228310502283,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_without_corrdist,2419.0,0.4412578943449532,0.4,0.01680672268907563,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_without_corrdist,2419.0,0.6773707458869768,0.6,0.3595505617977528,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rx_without_corrdist,2419.0,0.7544151637684146,0.4,0.12296983758700696,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_without_corrdist,2419.0,0.7346808576637438,0.8,0.1496437054631829,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_without_corrdist,2419.0,0.7101473844474939,1.0,0.1921182266009852,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_without_corrdist,2419.0,0.8110362115665926,0.6,0.3333333333333333,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_ry_without_corrdist,2419.0,0.8879196997208246,1.0,0.5365079365079365,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_without_corrdist,2419.0,0.7313116726922875,0.6,0.23785166240409208,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_without_corrdist,2419.0,0.5170442722360035,0.4,0.010438413361169102,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_without_corrdist,2419.0,0.7215154666846371,0.6,0.4491017964071856,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_mahalanobis_no_rs_without_corrdist,2419.0,0.7922642682655969,1.0,0.21303258145363407,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_with_corrdist,2419.0,0.7653361238478572,0.6,0.06607929515418502,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_with_corrdist,2419.0,0.617176559491493,0.6,0.3333333333333333,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_with_corrdist,2419.0,0.6864861273105393,0.6,0.3407202216066482,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_with_corrdist,2419.0,0.5608853816466085,0.8,0.24742268041237114,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_with_corrdist,2419.0,0.7166809530030076,0.6,0.031982942430703626,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_with_corrdist,2419.0,0.5108813840270212,0.6,0.23155216284987276,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_with_corrdist,2419.0,0.5706833264131972,0.6,0.32602739726027397,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_with_corrdist,2419.0,0.446951591467575,0.8,0.07079646017699115,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_with_corrdist,2419.0,0.970358704103896,0.6,0.7992565055762082,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_with_corrdist,2419.0,0.9460217394715668,1.0,0.7347670250896058,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_with_corrdist,2419.0,0.9630259948191427,1.0,0.6982456140350877,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_with_corrdist,2419.0,0.8781239252238029,0.8,0.6241610738255033,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_with_corrdist,2419.0,0.6956831769952241,0.6,0.018947368421052633,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_with_corrdist,2419.0,0.5060554089997197,0.8,0.18048780487804877,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_with_corrdist,2419.0,0.5623296731539275,0.6,0.3081081081081081,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_with_corrdist,2419.0,0.4240094980830289,0.8,0.0,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_without_corrdist,2419.0,0.7522428765288628,0.6,0.23155216284987276,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_without_corrdist,2419.0,0.6437673948483413,0.6,0.23469387755102042,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_without_corrdist,2419.0,0.7614246419205694,0.6,0.44047619047619047,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_full_without_corrdist,2419.0,0.8310716374871241,1.0,0.2604166666666667,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_without_corrdist,2419.0,0.6256095657750932,0.6,0.16346153846153846,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_without_corrdist,2419.0,0.436118656165354,0.4,0.04535637149028078,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_without_corrdist,2419.0,0.6505874194881917,0.4,0.34444444444444444,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rx_without_corrdist,2419.0,0.7070340013505011,0.4,0.12296983758700696,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_without_corrdist,2419.0,0.7530646211243003,0.8,0.1496437054631829,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_without_corrdist,2419.0,0.6509331832750177,0.8,0.19801980198019803,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_without_corrdist,2419.0,0.7645958771134707,0.6,0.4277286135693215,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_ry_without_corrdist,2419.0,0.8873432710372432,1.0,0.4666666666666667,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_without_corrdist,2419.0,0.7266558459512821,0.6,0.22531645569620254,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_without_corrdist,2419.0,0.5566340550036342,0.6,0.17761557177615572,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_without_corrdist,2419.0,0.7428470666055816,0.6,0.44477611940298506,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b1000_diagonal_no_rs_without_corrdist,2419.0,0.7864697536439695,1.0,0.16908212560386474,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_with_corrdist,2417.0,0.9164697500336905,0.6,0.32967032967032966,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_with_corrdist,2417.0,0.772650761293548,0.6,0.5031055900621118,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_with_corrdist,2417.0,0.8439471975851027,0.8,0.44477611940298506,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_with_corrdist,2417.0,0.9568541024692122,1.0,0.6133333333333333,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,2417.0,0.8408780598410404,0.6,0.26370757180156656,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,2417.0,0.6441697240773684,0.6,0.4622356495468278,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,2417.0,0.7282464772759191,0.4,0.3595505617977528,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_with_corrdist,2417.0,0.7869271038686179,0.6,0.5125,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,2417.0,0.9858534883275522,1.0,0.905511811023622,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,2417.0,0.9734481900301113,1.0,0.7536231884057971,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,2417.0,0.9831937165997285,1.0,0.8264150943396227,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_with_corrdist,2417.0,0.9961357726954763,1.0,0.7728937728937729,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,2417.0,0.8602997612191066,0.6,0.23155216284987276,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,2417.0,0.6596822137989824,0.8,0.44477611940298506,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,2417.0,0.7585601097311216,0.6,0.37110481586402266,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_with_corrdist,2417.0,0.8248387472755704,1.0,0.21608040201005024,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_without_corrdist,2417.0,0.7571682591568615,0.6,0.23785166240409208,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_without_corrdist,2417.0,0.5958389692882325,0.6,0.023255813953488372,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_without_corrdist,2417.0,0.7751617679142833,0.6,0.4152046783625731,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_full_without_corrdist,2417.0,0.8838842807508733,1.0,0.4578313253012048,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,2417.0,0.6128773983243504,0.8,0.14420803782505912,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,2417.0,0.4129368241396664,0.4,0.02109704641350211,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,2417.0,0.6688944542802099,0.8,0.34444444444444444,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rx_without_corrdist,2417.0,0.7548720591693457,0.4,0.12296983758700696,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,2417.0,0.7225751913897162,0.8,0.1496437054631829,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,2417.0,0.6713435701290945,1.0,0.20099255583126552,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,2417.0,0.8073657995361369,0.6,0.3407202216066482,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_ry_without_corrdist,2417.0,0.8863998588104445,1.0,0.5125,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,2417.0,0.7591581378977934,0.6,0.21914357682619648,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,2417.0,0.5111917856797156,0.4,0.010438413361169102,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,2417.0,0.7253271559253995,0.8,0.4491017964071856,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_mahalanobis_no_rs_without_corrdist,2417.0,0.7867743494821291,1.0,0.21914357682619648,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_with_corrdist,2417.0,0.7566876878178068,0.6,0.13615023474178403,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_with_corrdist,2417.0,0.62725029607864,0.6,0.3868194842406877,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_with_corrdist,2417.0,0.6822004237631166,0.6,0.32602739726027397,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_with_corrdist,2417.0,0.5607239390711154,0.8,0.2838196286472148,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_with_corrdist,2417.0,0.7046110549129427,0.6,0.047619047619047616,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_with_corrdist,2417.0,0.5130961643216242,0.6,0.23469387755102042,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_with_corrdist,2417.0,0.5638628569097117,0.6,0.3081081081081081,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_with_corrdist,2417.0,0.44893972738321813,0.8,0.08277404921700224,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_with_corrdist,2417.0,0.959861782873996,0.8,0.8059701492537313,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_with_corrdist,2417.0,0.9430238181022941,1.0,0.7224199288256228,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_with_corrdist,2417.0,0.9583640540708732,1.0,0.686411149825784,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_with_corrdist,2417.0,0.8852097498518869,0.8,0.6518771331058021,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_with_corrdist,2417.0,0.6994401669314391,0.6,0.018947368421052633,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_with_corrdist,2417.0,0.5318535410465508,0.6,0.18048780487804877,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_with_corrdist,2417.0,0.5814506132887326,0.6,0.3116531165311653,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_with_corrdist,2417.0,0.4502566272673173,0.8,0.0,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_without_corrdist,2417.0,0.7877079037520786,0.6,0.21303258145363407,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_without_corrdist,2417.0,0.6284289275727102,0.6,0.23155216284987276,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_without_corrdist,2417.0,0.7602876589318206,0.6,0.44477611940298506,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_full_without_corrdist,2417.0,0.822619484119238,1.0,0.23469387755102042,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_without_corrdist,2417.0,0.6305858333797758,0.8,0.15789473684210525,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_without_corrdist,2417.0,0.4107856889348866,0.4,0.04535637149028078,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_without_corrdist,2417.0,0.6413322866384311,0.4,0.35195530726256985,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rx_without_corrdist,2417.0,0.6860397235955273,0.4,0.12296983758700696,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_without_corrdist,2417.0,0.754033868563976,0.8,0.1496437054631829,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_without_corrdist,2417.0,0.6421869153865715,0.8,0.19801980198019803,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_without_corrdist,2417.0,0.7666873495024376,0.6,0.4235294117647059,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_ry_without_corrdist,2417.0,0.883902642994318,1.0,0.41935483870967744,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_without_corrdist,2417.0,0.7681067553400135,0.6,0.18337408312958436,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_without_corrdist,2417.0,0.546407513331655,0.6,0.15513126491646778,,,
pairwise,Exp2,multi_scale_rate_divergence,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_without_corrdist,2417.0,0.7415656180098162,0.8,0.44047619047619047,,,
pairwise,Exp2,state_volatility,b500_mahalanobis_no_ry_with_corrdist,b2000_diagonal_no_rs_without_corrdist,2417.0,0.7812366585629847,1.0,0.11778290993071594,,,
pairwise,Exp2,D_state,b500_mahalanobis_no_rs_with_corrdist,b500_mahalanobis_full_without_corrdist,2419.0,0.6975142597095635,0.6,0.17475728155339806,,,
pairwise,Exp2,V1000_norm,b500_mahalanobis_no_rs_with_corrdist,b500_mahalanobis_full_without_corrdist,2419.0,0.4456792683905994,0.4,0.03418803418803419,,,
