window_index,event,reasons,stage,accepted_total,direction_id,ablation
1400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
1513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
1600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
1617,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
1734,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
1800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
1855,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
1956,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2064,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2165,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2200,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2266,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2367,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2471,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2573,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2674,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2776,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2891,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
2997,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3200,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3209,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3312,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3424,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3525,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3814,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
3929,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4033,PROTOTYPE_DRIFT_FREEZE,,3.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4134,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4200,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4241,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4345,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4448,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4551,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4652,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4753,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4858,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
4999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5181,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5200,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5476,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5579,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5681,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5782,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5895,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
5996,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6200,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6213,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6315,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6416,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6517,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6619,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6720,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6857,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
6970,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7073,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7174,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7200,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7411,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7616,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7718,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7835,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
7939,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8040,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8141,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8200,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8243,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8400,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8600,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8799,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8800,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
8999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
9000,CHECKPOINT,,,,Exp2_to_Exp1,B3_DYNAMIC_PROTOTYPE
0,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
799,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1617,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1734,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1855,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
1956,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2064,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2165,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2266,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2367,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2471,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2573,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2674,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2776,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2891,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
2997,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3209,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3312,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3424,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3525,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3814,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
3929,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4033,PROTOTYPE_DRIFT_FREEZE,,3.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4134,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4241,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4345,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4448,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4551,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4652,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4753,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4858,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
4999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5181,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5476,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5579,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5681,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5782,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5895,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
5996,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6213,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6315,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6416,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6517,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6619,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6720,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6857,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
6970,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7073,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7174,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7411,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7616,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7718,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7835,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
7939,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8040,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8141,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8200,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8243,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8400,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8600,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8799,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8800,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
8999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
9000,CHECKPOINT,,,,Exp2_to_Exp1,B4_TEACHER_MEMORY
0,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
799,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1623,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1777,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
1899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2043,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2163,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
2899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3453,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3756,PROTOTYPE_DRIFT_FREEZE,,3.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3857,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
3958,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
