direction_id,source_dataset,target_dataset,feature_group,formulation,model_name,feature_name,channel,feature_family,direction_sign,abs_effect_size,direction_stability,redundancy_factor,normalized_weight,contribution_mean_stage1,contribution_mean_stage5,contribution_gap,redundancy_notes,physical_meaning
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,rx_std,rx,std,-1,1.0,1.0,1.0,0.06489202359360988,-0.17463966364752678,0.7787042831233185,0.9533439467708453,,Fx/Fz main shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.06489202359360988,-0.06387326287057425,0.4948439337876062,0.5587171966581804,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.06236468110432694,0.1936802060582239,0.5906426118036436,0.39696240574541974,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_mean,ry,mean,-1,1.0,1.0,0.5,0.03244601179680494,-0.03465588888850457,0.21830031230209085,0.2529562011905954,downweighted_with_ry_absmean_r=0.998,Fy/Fz lateral shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_p2p,ry,p2p,1,1.0,1.0,1.0,0.06489202359360988,-0.027163481903482032,0.5391490933406081,0.5663125752440902,,Fy/Fz lateral shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_peak_phase,ry,peak_phase,1,0.12745219954774778,0.954,1.0,0.007890182107664866,1.226378941288041e-15,0.02761559871500109,0.027615598714999866,,Fy/Fz lateral shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_peak_width,ry,peak_width,1,0.6600765302176812,1.0,1.0,0.04283370177247391,-0.007138950055067665,0.04783096536895337,0.054969915424021035,,Fy/Fz lateral shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_q05,ry,q05,-1,1.0,1.0,1.0,0.06489202359360988,-0.6581487661773269,0.7787042831233185,1.4368530493006455,,Fy/Fz lateral shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_q95,ry,q95,-1,1.0,1.0,1.0,0.06489202359360988,-0.05774829320932668,0.15019833258329335,0.20794662579262002,,Fy/Fz lateral shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_rms,ry,rms,1,1.0,1.0,1.0,0.06489202359360988,-0.14716072695542107,0.7787042831233185,0.9258650100787396,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry,weighted_direction,rx_ry_weighted_direction,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.05368631565361278,0.0002554297492263463,0.22030065835625895,0.2200452286070326,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_absmean,rs,absmean,1,0.6594894067206771,1.0,1.0,0.03571428571428571,-0.20123805217161256,-0.11905630007185211,0.08218175209976045,,resultant shear ratio contrast; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_corrdist_base,rs,corrdist_base,1,1.0,1.0,1.0,0.03571428571428571,0.040835538959448046,0.42857142857142855,0.3877358896119805,,resultant shear ratio contrast; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_mean,rs,mean,1,0.6594894067206771,1.0,0.5,0.03571428571428571,-0.20123805217161256,-0.11905630007185211,0.08218175209976045,downweighted_with_rs_absmean_r=1.000,resultant shear ratio contrast; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_p2p,rs,p2p,1,1.0,1.0,1.0,0.03571428571428571,0.12014934485585815,-0.3789206621389456,-0.49907000699480375,,resultant shear ratio contrast; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_q05,rs,q05,1,0.7479130512789578,1.0,1.0,0.03571428571428571,-0.28684533026022696,-0.10843707455717402,0.17840825570305294,,resultant shear ratio contrast; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_q95,rs,q95,1,0.7939573917858391,1.0,1.0,0.03571428571428571,-0.13798669525778554,-0.2579622370586243,-0.11997554180083878,,resultant shear ratio contrast; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_rms,rs,rms,1,0.5593777357078118,1.0,0.25,0.03571428571428571,-0.1807271407518128,-0.1346372211899446,0.0460899195618682,downweighted_with_rs_absmean_r=0.976;downweighted_with_rs_mean_r=0.976,resultant shear ratio contrast; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rs_std,rs,std,1,1.0,1.0,0.5,0.03571428571428571,0.10016167633749759,-0.42857142857142855,-0.5287331049089261,downweighted_with_rs_p2p_r=0.972,resultant shear ratio contrast; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_absmean,rx,absmean,1,0.5096114405560659,1.0,0.5,0.03571428571428571,-0.19350832268119608,-0.15051726973278515,0.042991052948410935,downweighted_with_rx_mean_r=1.000,Fx/Fz main shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_corrdist_base,rx,corrdist_base,1,1.0,1.0,0.5,0.03571428571428571,0.044892932667868,0.42857142857142855,0.38367849590356057,downweighted_with_rs_corrdist_base_r=0.988,Fx/Fz main shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_mean,rx,mean,1,0.5096114405560659,1.0,1.0,0.03571428571428571,-0.19350832268119608,-0.15051726973278515,0.042991052948410935,,Fx/Fz main shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_p2p,rx,p2p,1,1.0,1.0,0.25,0.03571428571428571,0.13794487222731158,-0.42857142857142855,-0.5665163007987402,downweighted_with_rs_p2p_r=0.981;downweighted_with_rs_std_r=0.956,Fx/Fz main shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_peak_phase,rx,peak_phase,1,0.9034778869740867,1.0,1.0,0.03571428571428571,0.2939557907018177,-0.26098878613713633,-0.554944576838954,,Fx/Fz main shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_peak_width,rx,peak_width,1,1.0,1.0,1.0,0.03571428571428571,-0.09415584168578178,0.24814470592065624,0.342300547606438,,Fx/Fz main shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_q05,rx,q05,1,0.6697903616470391,1.0,1.0,0.03571428571428571,-0.26270406114254713,-0.12696502306500568,0.13573903807754145,,Fx/Fz main shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_q95,rx,q95,1,0.9983827810103597,1.0,1.0,0.03571428571428571,-0.13180067114114885,-0.3030507344029731,-0.17125006326182424,,Fx/Fz main shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_rms,rx,rms,1,0.018224338094045,0.902,0.25,0.03571428571428571,-0.17444822557112102,-0.16741576500646285,0.007032460564658172,downweighted_with_rx_mean_r=0.969;downweighted_with_rx_absmean_r=0.969,Fx/Fz main shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,rx_std,rx,std,1,1.0,1.0,0.25,0.03571428571428571,0.09611552389882196,-0.42857142857142855,-0.5246869524702505,downweighted_with_rs_p2p_r=0.953;downweighted_with_rs_std_r=0.988,Fx/Fz main shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.03571428571428571,-0.035153595670701226,0.27234468362321135,0.3074982792939126,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.03571428571428571,0.1109145448013077,0.33824239328185574,0.22732784848054804,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_mean,ry,mean,1,1.0,1.0,0.5,0.03571428571428571,0.03814676285017171,-0.2402896162986174,-0.2784363791487891,downweighted_with_ry_absmean_r=0.998,Fy/Fz lateral shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_p2p,ry,p2p,1,1.0,1.0,1.0,0.03571428571428571,-0.01494982433852345,0.29672868398668195,0.3116785083252054,,Fy/Fz lateral shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_peak_phase,ry,peak_phase,1,0.12745219954774778,0.954,1.0,0.03571428571428571,5.551107351577581e-15,0.1249998250003005,0.12499982500029495,,Fy/Fz lateral shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_peak_width,ry,peak_width,1,0.6600765302176812,1.0,1.0,0.03571428571428571,-0.005952380751984131,0.0398809510382937,0.045833331790277834,,Fy/Fz lateral shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_q05,ry,q05,1,1.0,1.0,1.0,0.03571428571428571,0.3622219153615101,-0.42857142857142855,-0.7907933439329387,,Fy/Fz lateral shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_q95,ry,q95,1,1.0,1.0,1.0,0.03571428571428571,0.03178262795603948,-0.0826638755678638,-0.11444650352390327,,Fy/Fz lateral shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_rms,ry,rms,1,1.0,1.0,1.0,0.03571428571428571,-0.08099208434802832,0.42857142857142855,0.5095635129194569,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,mean_z,rx_ry_rs_mean_z,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.03571428571428571,0.00016992209155601072,0.14655281443309873,0.14638289234154273,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_absmean,rs,absmean,1,0.6594894067206771,1.0,1.0,0.03571428571428571,-0.20123805217161256,-0.11905630007185211,0.08218175209976045,,resultant shear ratio contrast; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_corrdist_base,rs,corrdist_base,1,1.0,1.0,1.0,0.03571428571428571,0.040835538959448046,0.42857142857142855,0.3877358896119805,,resultant shear ratio contrast; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_mean,rs,mean,1,0.6594894067206771,1.0,0.5,0.03571428571428571,-0.20123805217161256,-0.11905630007185211,0.08218175209976045,downweighted_with_rs_absmean_r=1.000,resultant shear ratio contrast; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_p2p,rs,p2p,-1,1.0,1.0,1.0,0.03571428571428571,-0.12014934485585815,0.3789206621389456,0.49907000699480375,,resultant shear ratio contrast; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_q05,rs,q05,1,0.7479130512789578,1.0,1.0,0.03571428571428571,-0.28684533026022696,-0.10843707455717402,0.17840825570305294,,resultant shear ratio contrast; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_q95,rs,q95,-1,0.7939573917858391,1.0,1.0,0.03571428571428571,0.13798669525778554,0.2579622370586243,0.11997554180083878,,resultant shear ratio contrast; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_rms,rs,rms,1,0.5593777357078118,1.0,0.25,0.03571428571428571,-0.1807271407518128,-0.1346372211899446,0.0460899195618682,downweighted_with_rs_absmean_r=0.976;downweighted_with_rs_mean_r=0.976,resultant shear ratio contrast; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rs_std,rs,std,-1,1.0,1.0,0.5,0.03571428571428571,-0.10016167633749759,0.42857142857142855,0.5287331049089261,downweighted_with_rs_p2p_r=0.972,resultant shear ratio contrast; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_absmean,rx,absmean,1,0.5096114405560659,1.0,0.5,0.03571428571428571,-0.19350832268119608,-0.15051726973278515,0.042991052948410935,downweighted_with_rx_mean_r=1.000,Fx/Fz main shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_corrdist_base,rx,corrdist_base,1,1.0,1.0,0.5,0.03571428571428571,0.044892932667868,0.42857142857142855,0.38367849590356057,downweighted_with_rs_corrdist_base_r=0.988,Fx/Fz main shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_mean,rx,mean,1,0.5096114405560659,1.0,1.0,0.03571428571428571,-0.19350832268119608,-0.15051726973278515,0.042991052948410935,,Fx/Fz main shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_p2p,rx,p2p,-1,1.0,1.0,0.25,0.03571428571428571,-0.13794487222731158,0.42857142857142855,0.5665163007987402,downweighted_with_rs_p2p_r=0.981;downweighted_with_rs_std_r=0.956,Fx/Fz main shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_peak_phase,rx,peak_phase,-1,0.9034778869740867,1.0,1.0,0.03571428571428571,-0.2939557907018177,0.26098878613713633,0.554944576838954,,Fx/Fz main shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_peak_width,rx,peak_width,1,1.0,1.0,1.0,0.03571428571428571,-0.09415584168578178,0.24814470592065624,0.342300547606438,,Fx/Fz main shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_q05,rx,q05,1,0.6697903616470391,1.0,1.0,0.03571428571428571,-0.26270406114254713,-0.12696502306500568,0.13573903807754145,,Fx/Fz main shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_q95,rx,q95,-1,0.9983827810103597,1.0,1.0,0.03571428571428571,0.13180067114114885,0.3030507344029731,0.17125006326182424,,Fx/Fz main shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_rms,rx,rms,1,0.018224338094045,0.902,0.25,0.03571428571428571,-0.17444822557112102,-0.16741576500646285,0.007032460564658172,downweighted_with_rx_mean_r=0.969;downweighted_with_rx_absmean_r=0.969,Fx/Fz main shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,rx_std,rx,std,-1,1.0,1.0,0.25,0.03571428571428571,-0.09611552389882196,0.42857142857142855,0.5246869524702505,downweighted_with_rs_p2p_r=0.953;downweighted_with_rs_std_r=0.988,Fx/Fz main shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.03571428571428571,-0.035153595670701226,0.27234468362321135,0.3074982792939126,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.03571428571428571,0.1109145448013077,0.33824239328185574,0.22732784848054804,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_mean,ry,mean,-1,1.0,1.0,0.5,0.03571428571428571,-0.03814676285017171,0.2402896162986174,0.2784363791487891,downweighted_with_ry_absmean_r=0.998,Fy/Fz lateral shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_p2p,ry,p2p,1,1.0,1.0,1.0,0.03571428571428571,-0.01494982433852345,0.29672868398668195,0.3116785083252054,,Fy/Fz lateral shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_peak_phase,ry,peak_phase,1,0.12745219954774778,0.954,1.0,0.03571428571428571,5.551107351577581e-15,0.1249998250003005,0.12499982500029495,,Fy/Fz lateral shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_peak_width,ry,peak_width,1,0.6600765302176812,1.0,1.0,0.03571428571428571,-0.005952380751984131,0.0398809510382937,0.045833331790277834,,Fy/Fz lateral shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_q05,ry,q05,-1,1.0,1.0,1.0,0.03571428571428571,-0.3622219153615101,0.42857142857142855,0.7907933439329387,,Fy/Fz lateral shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_q95,ry,q95,-1,1.0,1.0,1.0,0.03571428571428571,-0.03178262795603948,0.0826638755678638,0.11444650352390327,,Fy/Fz lateral shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_rms,ry,rms,1,1.0,1.0,1.0,0.03571428571428571,-0.08099208434802832,0.42857142857142855,0.5095635129194569,,Fy/Fz lateral shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,direction_mean_z,rx_ry_rs_direction_mean_z,ry_std,ry,std,1,0.8273176375239351,1.0,1.0,0.03571428571428571,0.00016992209155601072,0.14655281443309873,0.14638289234154273,,Fy/Fz lateral shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_absmean,rs,absmean,1,0.6594894067206771,1.0,1.0,0.03549236347738444,-0.19998759460836033,-0.11831650533983633,0.081671089268524,,resultant shear ratio contrast; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_corrdist_base,rs,corrdist_base,1,1.0,1.0,1.0,0.0538179432689766,0.06153517213417445,0.6458153192277192,0.5842801470935447,,resultant shear ratio contrast; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_mean,rs,mean,1,0.6594894067206771,1.0,0.5,0.01774618173869222,-0.09999379730418016,-0.059158252669918164,0.040835544634262,downweighted_with_rs_absmean_r=1.000,resultant shear ratio contrast; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_p2p,rs,p2p,-1,1.0,1.0,1.0,0.0538179432689766,-0.18105333750720382,0.5709964595562311,0.752049797063435,,resultant shear ratio contrast; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_q05,rs,q05,1,0.7479130512789578,1.0,1.0,0.04025114216385814,-0.3232838606856106,-0.1222120509073435,0.2010718097782671,,resultant shear ratio contrast; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_q95,rs,q95,-1,0.7939573917858391,1.0,1.0,0.04272915386911492,0.16508953253969647,0.3086302273515736,0.14354069481187712,,resultant shear ratio contrast; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_rms,rs,rms,1,0.5593777357078118,1.0,0.25,0.0075261398115629005,-0.038084976413180205,-0.028372359414443583,0.009712616998736621,downweighted_with_rs_absmean_r=0.976;downweighted_with_rs_mean_r=0.976,resultant shear ratio contrast; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rs_std,rs,std,-1,1.0,1.0,0.5,0.0269089716344883,-0.07546693580799858,0.3229076596138596,0.39837459542185816,downweighted_with_rs_p2p_r=0.972,resultant shear ratio contrast; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_absmean,rx,absmean,1,0.5096114405560659,1.0,0.5,0.013713119798533898,-0.0743008787063367,-0.057793717844629854,0.016507160861706845,downweighted_with_rx_mean_r=1.000,Fx/Fz main shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_corrdist_base,rx,corrdist_base,1,1.0,1.0,0.5,0.0269089716344883,0.03382463424896229,0.3229076596138596,0.2890830253648973,downweighted_with_rs_corrdist_base_r=0.988,Fx/Fz main shear ratio; shape departure from the baseline mean waveform
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_mean,rx,mean,1,0.5096114405560659,1.0,1.0,0.027426239597067796,-0.1486017574126734,-0.11558743568925971,0.03301432172341369,,Fx/Fz main shear ratio; signed average shear ratio in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_p2p,rx,p2p,-1,1.0,1.0,0.25,0.01345448581724415,-0.05196736515442977,0.1614538298069298,0.21342119496135956,downweighted_with_rs_p2p_r=0.981;downweighted_with_rs_std_r=0.956,Fx/Fz main shear ratio; peak-to-peak sensitive-phase span
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_peak_phase,rx,peak_phase,-1,0.9034778869740867,1.0,1.0,0.048623321665946254,-0.40020699507213753,0.35532396758742335,0.7555309626595609,,Fx/Fz main shear ratio; phase location of the largest absolute response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_peak_width,rx,peak_width,1,1.0,1.0,1.0,0.0538179432689766,-0.1418836648960681,0.3739298557605733,0.5158135206566414,,Fx/Fz main shear ratio; fraction of sensitive phase near the peak response
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_q05,rx,q05,1,0.6697903616470391,1.0,1.0,0.03604673968522767,-0.2651494973752109,-0.12814690379548924,0.13700259357972164,,Fx/Fz main shear ratio; lower-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_q95,rx,q95,-1,0.9983827810103597,1.0,1.0,0.05373090786913863,0.19828955210891983,0.45592935051666655,0.25763979840774676,,Fx/Fz main shear ratio; upper-tail sensitive-phase shear ratio
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_rms,rx,rms,1,0.018224338094045,0.902,0.25,0.00022116958677032166,-0.0010803139749466595,-0.0010367637158288667,4.3550259117792816e-05,downweighted_with_rx_mean_r=0.969;downweighted_with_rx_absmean_r=0.969,Fx/Fz main shear ratio; energy-like shear ratio magnitude
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,rx_std,rx,std,-1,1.0,1.0,0.25,0.01345448581724415,-0.036209178687183353,0.1614538298069298,0.19766300849411314,downweighted_with_rs_p2p_r=0.953;downweighted_with_rs_std_r=0.988,Fx/Fz main shear ratio; within-phase dispersion
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,ry_absmean,ry,absmean,1,1.0,1.0,1.0,0.0538179432689766,-0.052973038090177525,0.41039686051955837,0.4633698986097359,,Fy/Fz lateral shear ratio; average shear magnitude in the sensitive phase
Exp1_to_Exp2,Exp1,Exp2,rx_ry_rs,weighted_direction,rx_ry_rs_weighted_direction,ry_corrdist_base,ry,corrdist_base,1,0.961053110238778,1.0,1.0,0.05172190176530407,0.16062791333558632,0.4898471154691937,0.32921920213360734,,Fy/Fz lateral shear ratio; shape departure from the baseline mean waveform
