window_index,stage,candidate_id,prototype_recomputed,direction_id,ablation
912,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
913,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
940,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
941,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
942,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
943,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
944,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
945,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
946,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
947,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
948,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
977,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
978,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
996,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
997,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
998,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1040,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1066,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1067,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1068,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1069,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1070,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1071,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1072,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1073,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1093,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1094,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1095,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1096,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1097,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1098,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1119,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1120,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1121,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1122,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1123,5,STABLE,0,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1124,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1125,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1126,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1127,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1128,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1129,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1130,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1131,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1132,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1144,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1145,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1146,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1147,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1148,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1149,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1150,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1151,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1152,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1153,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1154,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1174,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1175,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1176,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1177,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1178,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1179,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1180,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1182,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1226,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1227,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1228,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1229,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1230,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1231,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1232,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1233,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1234,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1235,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1236,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1237,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1238,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1239,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1240,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1241,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1242,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1243,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1244,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1245,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1254,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1255,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1256,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1257,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1258,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1259,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1260,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1261,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1262,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1263,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1264,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1265,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1266,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1267,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1268,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1269,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1270,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1271,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1272,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1273,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1274,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1275,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1276,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1277,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1278,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1279,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1281,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1282,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1283,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1284,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1285,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1286,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1287,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1288,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1289,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1290,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1291,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1292,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1293,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1294,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1295,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1296,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1297,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1298,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1310,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1311,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1312,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1313,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1314,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1315,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1316,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1317,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1318,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1319,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1320,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1321,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1322,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1323,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1324,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1325,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1326,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1327,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1328,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1329,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1330,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1331,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1332,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1343,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1344,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1345,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1346,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1347,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1348,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1349,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1350,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1351,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1352,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1353,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1354,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1355,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1356,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1357,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1358,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1359,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1360,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1361,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1362,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1363,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1364,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1365,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1366,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1367,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1368,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1369,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1370,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1371,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1372,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1373,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1374,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1375,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1376,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1377,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1378,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1379,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1380,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1381,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1382,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1383,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1384,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1385,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1386,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1387,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1388,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1389,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1390,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1391,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1392,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1393,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1394,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1395,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1396,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1397,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1410,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1411,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1412,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1413,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1414,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1416,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1418,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1419,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1420,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1421,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1422,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1423,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1424,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1425,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1426,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1427,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1428,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1436,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1437,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1445,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1446,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1447,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1448,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1449,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1452,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1453,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1454,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1455,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1456,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1457,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1458,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1497,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1498,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
1510,5,STABLE,1,Exp2_to_Exp1,A3_ORDERED_LEVEL_ONLY
256,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
257,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
258,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
259,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
276,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
277,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
278,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
279,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
280,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
281,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
282,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
283,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
294,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
295,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
296,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
297,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
310,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
311,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
312,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
313,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
314,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
315,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
316,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
317,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
318,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
319,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
320,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
321,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
322,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
323,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
324,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
325,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
326,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
327,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
328,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
329,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
330,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
331,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
332,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
333,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
334,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
335,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
336,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
337,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
338,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
339,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
340,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
341,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
342,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
343,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
344,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
345,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
346,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
347,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
348,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
349,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
350,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
351,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
352,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
353,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
354,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
355,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
363,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
364,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
365,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
366,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
367,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
368,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
369,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
370,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
371,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
372,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
