dataset,descriptor_scaler_mode,variant,input_index,cycle,from_state,to_state,local_state_id,state_start_cycle,reason,state_reuse_action,reuse_distance,nearest_local_state_id,model_divergence_in_change_evidence
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1184,5930.5,TEMPORARY_DISTURBANCE,STABLE,4,5700.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1263,6325.5,STABLE,TRANSITION,4,6305.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1363,6825.5,TRANSITION,NEW_STABLE,5,6305.5,persistent_new_distribution_created,created,3.103047552619854,2.0,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1379,6905.5,NEW_STABLE,STABLE,5,6305.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1384,6930.5,STABLE,TRANSITION,5,6910.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1531,7665.5,TRANSITION,NEW_STABLE,6,6910.5,persistent_new_distribution_created,created,2.207813313399354,1.0,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1547,7745.5,NEW_STABLE,STABLE,6,6910.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1562,7820.5,STABLE,TRANSITION,6,7800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1583,7925.5,TRANSITION,TEMPORARY_DISTURBANCE,6,7800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1589,7955.5,TEMPORARY_DISTURBANCE,STABLE,6,7800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1613,8075.5,STABLE,TRANSITION,6,8055.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1638,8200.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8055.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1644,8230.5,TEMPORARY_DISTURBANCE,STABLE,6,8055.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1682,8420.5,STABLE,TRANSITION,6,8400.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1717,8595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8400.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1723,8625.5,TEMPORARY_DISTURBANCE,STABLE,6,8400.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1744,8730.5,STABLE,TRANSITION,6,8710.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8710.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,6,8710.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1912,9570.5,STABLE,TRANSITION,6,9550.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1937,9695.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9550.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1943,9725.5,TEMPORARY_DISTURBANCE,STABLE,6,9550.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,1972,9870.5,STABLE,TRANSITION,6,9850.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2002,10020.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9850.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2008,10050.5,TEMPORARY_DISTURBANCE,STABLE,6,9850.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2042,10220.5,STABLE,TRANSITION,6,10200.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2076,10390.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10200.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2082,10420.5,TEMPORARY_DISTURBANCE,STABLE,6,10200.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2102,10520.5,STABLE,TRANSITION,6,10500.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2117,10595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10500.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2123,10625.5,TEMPORARY_DISTURBANCE,STABLE,6,10500.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2162,10820.5,STABLE,TRANSITION,6,10800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2177,10895.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2183,10925.5,TEMPORARY_DISTURBANCE,STABLE,6,10800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2223,11125.5,STABLE,TRANSITION,6,11105.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2397,11995.5,TRANSITION,NEW_STABLE,7,11105.5,persistent_new_distribution_created,created,5.669991805614726,3.0,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2413,12075.5,NEW_STABLE,STABLE,7,11105.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2523,12625.5,STABLE,TRANSITION,7,12605.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2562,12820.5,TRANSITION,TEMPORARY_DISTURBANCE,7,12605.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2568,12850.5,TEMPORARY_DISTURBANCE,STABLE,7,12605.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2643,13225.5,STABLE,TRANSITION,7,13205.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,7,13205.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_prediction_surprise,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,7,13205.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,68,350.5,STABLE,TRANSITION,1,330.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,77,395.5,TRANSITION,TEMPORARY_DISTURBANCE,1,330.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,83,425.5,TEMPORARY_DISTURBANCE,STABLE,1,330.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,123,625.5,STABLE,TRANSITION,1,605.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,166,840.5,TRANSITION,NEW_STABLE,2,605.5,persistent_new_distribution_created,created,9.95199353673292,1.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,182,920.5,NEW_STABLE,STABLE,2,605.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,187,945.5,STABLE,TRANSITION,2,925.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,204,1030.5,TRANSITION,TEMPORARY_DISTURBANCE,2,925.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,210,1060.5,TEMPORARY_DISTURBANCE,STABLE,2,925.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,242,1220.5,STABLE,TRANSITION,2,1200.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,258,1300.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1200.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,264,1330.5,TEMPORARY_DISTURBANCE,STABLE,2,1200.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,302,1520.5,STABLE,TRANSITION,2,1500.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,322,1620.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1500.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,328,1650.5,TEMPORARY_DISTURBANCE,STABLE,2,1500.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,362,1820.5,STABLE,TRANSITION,2,1800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,378,1900.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,384,1930.5,TEMPORARY_DISTURBANCE,STABLE,2,1800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,423,2125.5,STABLE,TRANSITION,2,2105.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,505,2535.5,TRANSITION,NEW_STABLE,2,2105.5,persistent_new_distribution_reused,reused,1.319036020321026,2.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,521,2615.5,NEW_STABLE,STABLE,2,2105.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,543,2725.5,STABLE,TRANSITION,2,2705.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,558,2800.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2705.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,564,2830.5,TEMPORARY_DISTURBANCE,STABLE,2,2705.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,569,2855.5,STABLE,TRANSITION,2,2835.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,573,2875.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2835.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,579,2905.5,TEMPORARY_DISTURBANCE,STABLE,2,2835.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,584,2930.5,STABLE,TRANSITION,2,2910.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,618,3100.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2910.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,624,3130.5,TEMPORARY_DISTURBANCE,STABLE,2,2910.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,653,3275.5,STABLE,TRANSITION,2,3255.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,702,3520.5,TRANSITION,NEW_STABLE,3,3255.5,persistent_new_distribution_created,created,3.40353004887626,1.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,718,3600.5,NEW_STABLE,STABLE,3,3255.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,724,3630.5,STABLE,TRANSITION,3,3610.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,743,3725.5,TRANSITION,TEMPORARY_DISTURBANCE,3,3610.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,749,3755.5,TEMPORARY_DISTURBANCE,STABLE,3,3610.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,782,3920.5,STABLE,TRANSITION,3,3900.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,926,4640.5,TRANSITION,NEW_STABLE,3,3900.5,persistent_new_distribution_reused,reused,1.1606201830194818,3.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,942,4720.5,NEW_STABLE,STABLE,3,3900.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1022,5120.5,STABLE,TRANSITION,3,5100.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1104,5530.5,TRANSITION,NEW_STABLE,4,5100.5,persistent_new_distribution_created,created,2.9940220951968897,3.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1120,5610.5,NEW_STABLE,STABLE,4,5100.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1142,5720.5,STABLE,TRANSITION,4,5700.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1178,5900.5,TRANSITION,TEMPORARY_DISTURBANCE,4,5700.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1184,5930.5,TEMPORARY_DISTURBANCE,STABLE,4,5700.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1263,6325.5,STABLE,TRANSITION,4,6305.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1363,6825.5,TRANSITION,NEW_STABLE,5,6305.5,persistent_new_distribution_created,created,3.103047552619854,2.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1379,6905.5,NEW_STABLE,STABLE,5,6305.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1384,6930.5,STABLE,TRANSITION,5,6910.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1531,7665.5,TRANSITION,NEW_STABLE,6,6910.5,persistent_new_distribution_created,created,2.207813313399354,1.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1547,7745.5,NEW_STABLE,STABLE,6,6910.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1562,7820.5,STABLE,TRANSITION,6,7800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1583,7925.5,TRANSITION,TEMPORARY_DISTURBANCE,6,7800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1589,7955.5,TEMPORARY_DISTURBANCE,STABLE,6,7800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1613,8075.5,STABLE,TRANSITION,6,8055.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1638,8200.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8055.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1644,8230.5,TEMPORARY_DISTURBANCE,STABLE,6,8055.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1682,8420.5,STABLE,TRANSITION,6,8400.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1717,8595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8400.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1723,8625.5,TEMPORARY_DISTURBANCE,STABLE,6,8400.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1744,8730.5,STABLE,TRANSITION,6,8710.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8710.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,6,8710.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1912,9570.5,STABLE,TRANSITION,6,9550.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1937,9695.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9550.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1943,9725.5,TEMPORARY_DISTURBANCE,STABLE,6,9550.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,1972,9870.5,STABLE,TRANSITION,6,9850.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2002,10020.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9850.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2008,10050.5,TEMPORARY_DISTURBANCE,STABLE,6,9850.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2042,10220.5,STABLE,TRANSITION,6,10200.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2076,10390.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10200.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2082,10420.5,TEMPORARY_DISTURBANCE,STABLE,6,10200.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2102,10520.5,STABLE,TRANSITION,6,10500.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2117,10595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10500.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2123,10625.5,TEMPORARY_DISTURBANCE,STABLE,6,10500.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2162,10820.5,STABLE,TRANSITION,6,10800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2177,10895.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2183,10925.5,TEMPORARY_DISTURBANCE,STABLE,6,10800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2223,11125.5,STABLE,TRANSITION,6,11105.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2397,11995.5,TRANSITION,NEW_STABLE,7,11105.5,persistent_new_distribution_created,created,5.669991805614726,3.0,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2413,12075.5,NEW_STABLE,STABLE,7,11105.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2523,12625.5,STABLE,TRANSITION,7,12605.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2562,12820.5,TRANSITION,TEMPORARY_DISTURBANCE,7,12605.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2568,12850.5,TEMPORARY_DISTURBANCE,STABLE,7,12605.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2643,13225.5,STABLE,TRANSITION,7,13205.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,7,13205.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_distribution_shift,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,7,13205.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,68,350.5,STABLE,TRANSITION,1,330.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,77,395.5,TRANSITION,TEMPORARY_DISTURBANCE,1,330.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,83,425.5,TEMPORARY_DISTURBANCE,STABLE,1,330.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,123,625.5,STABLE,TRANSITION,1,605.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,166,840.5,TRANSITION,NEW_STABLE,2,605.5,persistent_new_distribution_created,created,9.95199353673292,1.0,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,182,920.5,NEW_STABLE,STABLE,2,605.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,187,945.5,STABLE,TRANSITION,2,925.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,204,1030.5,TRANSITION,TEMPORARY_DISTURBANCE,2,925.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,210,1060.5,TEMPORARY_DISTURBANCE,STABLE,2,925.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,242,1220.5,STABLE,TRANSITION,2,1200.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,258,1300.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1200.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,264,1330.5,TEMPORARY_DISTURBANCE,STABLE,2,1200.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,302,1520.5,STABLE,TRANSITION,2,1500.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,322,1620.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1500.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,328,1650.5,TEMPORARY_DISTURBANCE,STABLE,2,1500.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,362,1820.5,STABLE,TRANSITION,2,1800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,378,1900.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,384,1930.5,TEMPORARY_DISTURBANCE,STABLE,2,1800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,423,2125.5,STABLE,TRANSITION,2,2105.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,505,2535.5,TRANSITION,NEW_STABLE,2,2105.5,persistent_new_distribution_reused,reused,1.319036020321026,2.0,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,521,2615.5,NEW_STABLE,STABLE,2,2105.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,543,2725.5,STABLE,TRANSITION,2,2705.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,558,2800.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2705.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,564,2830.5,TEMPORARY_DISTURBANCE,STABLE,2,2705.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,569,2855.5,STABLE,TRANSITION,2,2835.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,573,2875.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2835.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,579,2905.5,TEMPORARY_DISTURBANCE,STABLE,2,2835.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,584,2930.5,STABLE,TRANSITION,2,2910.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,618,3100.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2910.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,624,3130.5,TEMPORARY_DISTURBANCE,STABLE,2,2910.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,653,3275.5,STABLE,TRANSITION,2,3255.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,702,3520.5,TRANSITION,NEW_STABLE,3,3255.5,persistent_new_distribution_created,created,3.40353004887626,1.0,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,718,3600.5,NEW_STABLE,STABLE,3,3255.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,724,3630.5,STABLE,TRANSITION,3,3610.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,743,3725.5,TRANSITION,TEMPORARY_DISTURBANCE,3,3610.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,749,3755.5,TEMPORARY_DISTURBANCE,STABLE,3,3610.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,782,3920.5,STABLE,TRANSITION,3,3900.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,926,4640.5,TRANSITION,NEW_STABLE,3,3900.5,persistent_new_distribution_reused,reused,1.1606201830194818,3.0,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,942,4720.5,NEW_STABLE,STABLE,3,3900.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1022,5120.5,STABLE,TRANSITION,3,5100.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1104,5530.5,TRANSITION,NEW_STABLE,4,5100.5,persistent_new_distribution_created,created,2.9940220951968897,3.0,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1120,5610.5,NEW_STABLE,STABLE,4,5100.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1142,5720.5,STABLE,TRANSITION,4,5700.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1178,5900.5,TRANSITION,TEMPORARY_DISTURBANCE,4,5700.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1184,5930.5,TEMPORARY_DISTURBANCE,STABLE,4,5700.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1263,6325.5,STABLE,TRANSITION,4,6305.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1363,6825.5,TRANSITION,NEW_STABLE,5,6305.5,persistent_new_distribution_created,created,3.103047552619854,2.0,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1379,6905.5,NEW_STABLE,STABLE,5,6305.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1384,6930.5,STABLE,TRANSITION,5,6910.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1531,7665.5,TRANSITION,NEW_STABLE,6,6910.5,persistent_new_distribution_created,created,2.207813313399354,1.0,0
