window_index,center_cycle,adapter_updated,adapter_update_reason,adapter_rollback,rollback_reason,adapter_learning_rate,beta_norm,beta_change_norm,direction_id
3111,15565.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3112,15570.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3113,15575.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3114,15580.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3115,15585.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3116,15590.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3117,15595.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3118,15600.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3119,15605.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3120,15610.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3121,15615.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3122,15620.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3123,15625.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3124,15630.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3125,15635.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3126,15640.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3127,15645.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3128,15650.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3129,15655.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3130,15660.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3131,15665.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3132,15670.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3133,15675.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3134,15680.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3135,15685.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3136,15690.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3137,15695.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3138,15700.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3139,15705.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3140,15710.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3141,15715.5,0,HIGH_TES,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3142,15720.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3143,15725.5,0,HIGH_TES,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3144,15730.5,0,HIGH_TES,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3145,15735.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3146,15740.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3147,15745.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3148,15750.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3149,15755.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3150,15760.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3151,15765.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3152,15770.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3153,15775.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3154,15780.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3155,15785.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3156,15790.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3157,15795.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3158,15800.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3159,15805.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3160,15810.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3161,15815.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3162,15820.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3163,15825.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3164,15830.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3165,15835.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3166,15840.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3167,15845.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3168,15850.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3169,15855.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3170,15860.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3171,15865.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3172,15870.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3173,15875.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3174,15880.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3175,15885.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3176,15890.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3177,15895.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3178,15900.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3179,15905.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3180,15910.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3181,15915.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3182,15920.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3183,15925.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3184,15930.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3185,15935.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3186,15940.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3187,15945.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3188,15950.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3189,15955.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3190,15960.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3191,15965.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3192,15970.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3193,15975.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3194,15980.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3195,15985.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3196,15990.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3197,15995.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3198,16000.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3199,16005.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3200,16010.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3201,16015.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3202,16020.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3203,16025.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3204,16030.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3205,16035.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3206,16040.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3207,16045.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3208,16050.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3209,16055.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3210,16060.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3211,16065.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3212,16070.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3213,16075.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3214,16080.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3215,16085.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3216,16090.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3217,16095.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3218,16100.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3219,16105.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3220,16110.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3221,16115.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3222,16120.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3223,16125.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3224,16130.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3225,16135.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3226,16140.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3227,16145.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3228,16150.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3229,16155.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3230,16160.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3231,16165.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3232,16170.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3233,16175.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3234,16180.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3235,16185.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3236,16190.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3237,16195.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3238,16200.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3239,16205.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3240,16210.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3241,16215.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3242,16220.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3243,16225.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3244,16230.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3245,16235.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3246,16240.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3247,16245.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3248,16250.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3249,16255.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3250,16260.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3251,16265.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3252,16270.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3253,16275.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3254,16280.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3255,16285.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3256,16290.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3257,16295.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3258,16300.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3259,16305.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3260,16310.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3261,16315.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3262,16320.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3263,16325.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3264,16330.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3265,16335.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3266,16340.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3267,16345.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3268,16350.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3269,16355.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3270,16360.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3271,16365.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3272,16370.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3273,16375.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3274,16380.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3275,16385.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3276,16390.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3277,16395.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3278,16400.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3279,16405.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3280,16410.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3281,16415.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3282,16420.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3283,16425.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3284,16430.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3285,16435.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3286,16440.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3287,16445.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3288,16450.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3289,16455.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3290,16460.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3291,16465.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3292,16470.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3293,16475.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3294,16480.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3295,16485.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3296,16490.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3297,16495.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3298,16500.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3299,16505.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3300,16510.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3301,16515.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3302,16520.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3303,16525.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3304,16530.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3305,16535.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3306,16540.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3307,16545.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3308,16550.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3309,16555.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3310,16560.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3311,16565.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3312,16570.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3313,16575.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3314,16580.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3315,16585.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3316,16590.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3317,16595.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3318,16600.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3319,16605.5,0,RESTART_GUARD,0,,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3320,16610.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3321,16615.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3322,16620.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3323,16625.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3324,16630.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3325,16635.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3326,16640.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3327,16645.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
3328,16650.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2477918813104014,0.0,Exp2_to_Exp1
