row_type,dataset,feature_configuration,block_id,block_start_cycle,block_end_cycle,block_windows,pair_count,coefficients_json,coef__rx_mean,coef__rx_absmean,coef__rx_q05,coef__ry_mean,coef__ry_absmean,coef__ry_q05,coef__ry_p2p,coef__rs_mean,coef__rs_rms,left_block,right_block,comparison,coefficient_cosine,adjacent_cosine_median,adjacent_negative_fraction,distant_cosine_median,stable_major_coefficient_reversal,RANK_DIRECTION_INSTABILITY,passed
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,10.0,distant,-0.6877596941486314,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,11.0,distant,-0.6192848060738092,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,12.0,distant,-0.11935987220690113,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,13.0,distant,-0.10237391663953174,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,14.0,distant,0.06921517322442029,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,15.0,distant,-0.2358141619727546,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,1.0,16.0,distant,-0.5371502611760735,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,3.0,adjacent,0.7728632856391179,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,4.0,distant,-0.06538662860063948,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,5.0,distant,-0.5497047827057455,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,6.0,distant,0.42342699363410474,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,7.0,distant,0.3857727552321645,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,8.0,distant,0.4840561038163504,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,9.0,distant,-0.23279287411768843,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,10.0,distant,-0.7184563487403776,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,11.0,distant,-0.2626283475632324,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,12.0,distant,-0.34427306689351134,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,13.0,distant,-0.04434511061702414,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,14.0,distant,0.08526035337973129,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,15.0,distant,-0.5104425729524894,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,2.0,16.0,distant,-0.5513031380700205,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,4.0,adjacent,-0.5214114859832445,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,5.0,distant,-0.5359677536433818,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,6.0,distant,0.7559654747521941,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,7.0,distant,0.7010937589587954,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,8.0,distant,0.3513203844237896,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,9.0,distant,0.002452503493979675,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,10.0,distant,-0.27333176752273286,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,11.0,distant,-0.058926494951394355,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,12.0,distant,-0.4010530588930101,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,13.0,distant,0.02193097102808578,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,14.0,distant,-0.06934139869767636,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,15.0,distant,-0.2651888100863362,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,3.0,16.0,distant,-0.1632200728589934,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,5.0,adjacent,0.31052902679548383,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,6.0,distant,-0.5312897543722077,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,7.0,distant,-0.509343369461621,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,8.0,distant,0.20663370269704096,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,9.0,distant,-0.12187776574628732,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,10.0,distant,-0.4782152645751808,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,11.0,distant,-0.5968818464961841,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,12.0,distant,-0.09784230858068382,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,13.0,distant,-0.4444905188230823,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,14.0,distant,0.14828813787025485,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,15.0,distant,0.16406529494385158,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,4.0,16.0,distant,-0.4502775205081285,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,6.0,adjacent,0.0912244024194551,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,7.0,distant,-0.008616765471150516,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,8.0,distant,0.31781613803263,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,9.0,distant,0.6394374247738451,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,10.0,distant,0.2612374858867344,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,11.0,distant,-0.2223847509558344,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,12.0,distant,0.1104519950378127,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,13.0,distant,0.05263684786009419,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,14.0,distant,-0.21881418181570872,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,15.0,distant,0.06384861220526958,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,5.0,16.0,distant,0.15665816566283056,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,7.0,adjacent,0.936099148835927,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,8.0,distant,0.6389578189980085,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,9.0,distant,0.4674012946088872,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,10.0,distant,-0.031867057820994395,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,11.0,distant,-0.0381045333822608,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,12.0,distant,-0.4275141607060287,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,13.0,distant,0.08724706716769304,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,14.0,distant,-0.30251441843824173,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,15.0,distant,-0.4120234579262903,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,6.0,16.0,distant,-0.07358987735041887,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,8.0,adjacent,0.6633266496933631,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,9.0,distant,0.36910013468772646,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,10.0,distant,-0.0480394551178457,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,11.0,distant,0.0493527088646066,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,12.0,distant,-0.5961099577826563,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,13.0,distant,-0.08165022018783072,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,14.0,distant,-0.36592569229992955,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,15.0,distant,-0.5457219381999495,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,7.0,16.0,distant,-0.24065695717243019,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,9.0,adjacent,0.47457818293143905,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,10.0,distant,-0.4217223757876288,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,11.0,distant,-0.5351383298249521,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,12.0,distant,-0.6936456765464388,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,13.0,distant,-0.38415747130232797,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,14.0,distant,-0.42837656509166205,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,15.0,distant,-0.6035383780204784,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,8.0,16.0,distant,-0.7037782059801369,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,9.0,10.0,adjacent,0.5356296258710271,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,9.0,11.0,distant,-0.4755728094164869,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,9.0,12.0,distant,-0.38967662044885587,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,9.0,13.0,distant,-0.3023110362101415,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,9.0,14.0,distant,-0.8151378560558418,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,9.0,15.0,distant,0.06508677672539409,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,9.0,16.0,distant,-0.047188009839754956,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,10.0,11.0,adjacent,0.20709275998198529,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,10.0,12.0,distant,0.11210342852872324,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,10.0,13.0,distant,-0.0006563643375174223,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,10.0,14.0,distant,-0.506250500338879,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,10.0,15.0,distant,0.4575434629460674,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,10.0,16.0,distant,0.5496176853127027,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,11.0,12.0,adjacent,0.5505169958110934,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,11.0,13.0,distant,0.6959271789845412,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,11.0,14.0,distant,0.4748027766240237,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,11.0,15.0,distant,-0.19841848894000572,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,11.0,16.0,distant,0.5712262419554117,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,12.0,13.0,adjacent,0.8396722602981296,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,12.0,14.0,distant,0.6873805365975583,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,12.0,15.0,distant,0.27466785247053715,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,12.0,16.0,distant,0.7586343183618833,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,13.0,14.0,adjacent,0.6417464954412091,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,13.0,15.0,distant,-0.10603535554276387,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,13.0,16.0,distant,0.6997133601895698,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,14.0,15.0,adjacent,0.07145241801990419,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,14.0,16.0,distant,0.3860558908841442,,,,,,
cosine,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,15.0,16.0,adjacent,0.543883963628424,,,,,,
summary,Exp1,F_reduced_independent,,,,,,,,,,,,,,,,,,,,0.5472004797197587,0.0625,-0.07146563802404762,1.0,PASS,1.0
block,Exp2,F_core_v45,0.0,10.5,2820.5,563.0,562.0,"[0.03715190491422449, 0.03715190491422449, -1.067913682895671, 0.831026546554224, -0.831026546554224, 0.567507253225228, -0.2970593739424492, 0.814551888005404, 0.5707422689866253]",0.03715190491422449,0.03715190491422449,-1.067913682895671,0.831026546554224,-0.831026546554224,0.567507253225228,-0.2970593739424492,0.814551888005404,0.5707422689866253,,,,,,,,,,
block,Exp2,F_core_v45,1.0,715.5,3525.5,563.0,562.0,"[0.3432179414681301, 0.3432179414681301, -0.16777398253143994, -0.023803459803316888, 0.023803459803316888, 0.7607532724769422, 0.5870877803215769, 0.39777991711010946, 0.08426774603198457]",0.3432179414681301,0.3432179414681301,-0.16777398253143994,-0.023803459803316888,0.023803459803316888,0.7607532724769422,0.5870877803215769,0.39777991711010946,0.08426774603198457,,,,,,,,,,
block,Exp2,F_core_v45,2.0,1420.5,4230.5,563.0,562.0,"[0.46821854614218394, 0.46821854614218394, 1.8672111236431912, 0.7980745204794244, -0.7980745204794244, -0.396074217966288, 0.18275124400683906, 0.4070293352396824, 0.44462375350244265]",0.46821854614218394,0.46821854614218394,1.8672111236431912,0.7980745204794244,-0.7980745204794244,-0.396074217966288,0.18275124400683906,0.4070293352396824,0.44462375350244265,,,,,,,,,,
block,Exp2,F_core_v45,3.0,2125.5,4935.5,563.0,562.0,"[0.9530448055632255, 0.9530448055632255, 1.5342390733006073, 0.9717029785829, -0.9717029785829, -0.3971690340692173, -0.7935051237662241, 0.4170536963686091, 0.3977297179556791]",0.9530448055632255,0.9530448055632255,1.5342390733006073,0.9717029785829,-0.9717029785829,-0.3971690340692173,-0.7935051237662241,0.4170536963686091,0.3977297179556791,,,,,,,,,,
block,Exp2,F_core_v45,4.0,2830.5,5640.5,563.0,562.0,"[-0.25065054673957754, -0.25065054673957754, 0.8396588820128575, 0.9997369294841367, -0.9997369294841367, 0.052714503343125524, -1.1164872740327605, 0.33049867120497617, 0.6631385658067298]",-0.25065054673957754,-0.25065054673957754,0.8396588820128575,0.9997369294841367,-0.9997369294841367,0.052714503343125524,-1.1164872740327605,0.33049867120497617,0.6631385658067298,,,,,,,,,,
block,Exp2,F_core_v45,5.0,3535.5,6345.5,563.0,562.0,"[-0.7045532160461151, -0.7045532160461151, 0.3584436465709128, -0.18131721078813168, 0.18131721078813168, 0.6260197568094825, 0.5726984122275603, -0.4885990599611422, 0.47876696786872197]",-0.7045532160461151,-0.7045532160461151,0.3584436465709128,-0.18131721078813168,0.18131721078813168,0.6260197568094825,0.5726984122275603,-0.4885990599611422,0.47876696786872197,,,,,,,,,,
block,Exp2,F_core_v45,6.0,4240.5,7050.5,563.0,562.0,"[-0.8145776510195022, -0.8145776510195022, -0.4497432159614575, -1.5203736569320616, 1.5203736569320616, 2.43902404158194, 2.310086828673362, 0.11899841415617907, 0.2236004438483278]",-0.8145776510195022,-0.8145776510195022,-0.4497432159614575,-1.5203736569320616,1.5203736569320616,2.43902404158194,2.310086828673362,0.11899841415617907,0.2236004438483278,,,,,,,,,,
block,Exp2,F_core_v45,7.0,4945.5,7755.5,563.0,562.0,"[-0.7111840854112296, -0.7111840854112296, 0.31320674344251, -0.5034689352492543, 0.5034689352492543, -0.024530821481068454, 0.5831789092053847, 0.25749335975207716, -0.06487014084855142]",-0.7111840854112296,-0.7111840854112296,0.31320674344251,-0.5034689352492543,0.5034689352492543,-0.024530821481068454,0.5831789092053847,0.25749335975207716,-0.06487014084855142,,,,,,,,,,
block,Exp2,F_core_v45,8.0,5650.5,8460.5,563.0,562.0,"[0.007958157041674907, 0.007958157041674907, -1.692193289462313, -0.8820885634393066, 0.8820885634393066, -0.8064494843934437, -0.5508066156815914, -0.5268660088772532, -0.16711827562904638]",0.007958157041674907,0.007958157041674907,-1.692193289462313,-0.8820885634393066,0.8820885634393066,-0.8064494843934437,-0.5508066156815914,-0.5268660088772532,-0.16711827562904638,,,,,,,,,,
block,Exp2,F_core_v45,9.0,6355.5,9165.5,563.0,562.0,"[0.9677830374637413, 0.9677830374637413, -2.5884595831115553, -0.15864621607217916, 0.15864621607217916, -1.3501042196566106, -0.9701904724656768, -0.5343882558505568, -0.21141988310707244]",0.9677830374637413,0.9677830374637413,-2.5884595831115553,-0.15864621607217916,0.15864621607217916,-1.3501042196566106,-0.9701904724656768,-0.5343882558505568,-0.21141988310707244,,,,,,,,,,
block,Exp2,F_core_v45,10.0,7060.5,9870.5,563.0,562.0,"[1.797780978674291, 1.797780978674291, -1.5292333947715602, 0.4362051759703658, -0.4362051759703658, -1.0943188397369858, -0.2873050552852058, 0.028610090709165127, 0.10506365670842063]",1.797780978674291,1.797780978674291,-1.5292333947715602,0.4362051759703658,-0.4362051759703658,-1.0943188397369858,-0.2873050552852058,0.028610090709165127,0.10506365670842063,,,,,,,,,,
block,Exp2,F_core_v45,11.0,7765.5,10575.5,563.0,562.0,"[0.5729583384446625, 0.5729583384446625, 0.029152967571774754, 1.532834736084253, -1.532834736084253, -0.771526172070581, 0.7797576546099748, 0.9353329487884495, 1.120762190470896]",0.5729583384446625,0.5729583384446625,0.029152967571774754,1.532834736084253,-1.532834736084253,-0.771526172070581,0.7797576546099748,0.9353329487884495,1.120762190470896,,,,,,,,,,
block,Exp2,F_core_v45,12.0,8470.5,11280.5,563.0,562.0,"[-0.6963205884081539, -0.6963205884081539, 1.7039563236428419, 0.8235782706585919, -0.8235782706585919, -0.2571749034629356, 1.583824003905582, -0.21433433702036217, -0.2518245865843807]",-0.6963205884081539,-0.6963205884081539,1.7039563236428419,0.8235782706585919,-0.8235782706585919,-0.2571749034629356,1.583824003905582,-0.21433433702036217,-0.2518245865843807,,,,,,,,,,
block,Exp2,F_core_v45,13.0,9175.5,11985.5,563.0,562.0,"[-0.3073041317892392, -0.3073041317892392, 0.3493904145899869, 0.5172934690218647, -0.5172934690218647, 0.06351786265731968, 1.3738366963789872, -0.015215751334770293, -0.426472273919708]",-0.3073041317892392,-0.3073041317892392,0.3493904145899869,0.5172934690218647,-0.5172934690218647,0.06351786265731968,1.3738366963789872,-0.015215751334770293,-0.426472273919708,,,,,,,,,,
block,Exp2,F_core_v45,14.0,9880.5,12690.5,563.0,562.0,"[0.6096540678116623, 0.6096540678116623, -1.0851196470084004, 0.14099375285157895, -0.14099375285157895, -1.5171000011103948, 4.446763757059358, -1.436791403720111, -1.3960585755694899]",0.6096540678116623,0.6096540678116623,-1.0851196470084004,0.14099375285157895,-0.14099375285157895,-1.5171000011103948,4.446763757059358,-1.436791403720111,-1.3960585755694899,,,,,,,,,,
block,Exp2,F_core_v45,15.0,10585.5,13395.5,563.0,562.0,"[0.8842633610294616, 0.8842633610294616, -0.9247298884149795, -0.5095117227338365, 0.5095117227338365, 1.8998376478417953, 2.6120281407044326, 0.029474474773540944, -0.19283197214476422]",0.8842633610294616,0.8842633610294616,-0.9247298884149795,-0.5095117227338365,0.5095117227338365,1.8998376478417953,2.6120281407044326,0.029474474773540944,-0.19283197214476422,,,,,,,,,,
block,Exp2,F_core_v45,16.0,11280.5,14090.5,563.0,562.0,"[-0.7166966597689511, -0.7166966597689511, -0.3300322360636172, 0.46784568747637895, -0.46784568747637895, -0.8382938869143429, -0.842071836317243, 0.7277667040753628, 1.5834364771290057]",-0.7166966597689511,-0.7166966597689511,-0.3300322360636172,0.46784568747637895,-0.46784568747637895,-0.8382938869143429,-0.842071836317243,0.7277667040753628,1.5834364771290057,,,,,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,1.0,adjacent,0.34475357125326467,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,2.0,distant,-0.06873009792274715,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,3.0,distant,0.11765545646735244,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,4.0,distant,0.41196854553336204,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,5.0,distant,-0.2214738254456183,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,6.0,distant,-0.14295649184994255,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,7.0,distant,-0.4390731980325356,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,8.0,distant,-0.10103610886492184,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,9.0,distant,0.2268923861737121,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,10.0,distant,0.31807489167596803,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,11.0,distant,0.5635805621531085,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,12.0,distant,-0.2579322633838906,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,13.0,distant,-0.048466079408189595,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,14.0,distant,-0.2583698678464776,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,15.0,distant,0.058260716653589194,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,0.0,16.0,distant,0.48293409835802154,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,2.0,adjacent,-0.008783346502795919,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,3.0,distant,-0.06995223230975721,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,4.0,distant,-0.3150547480085361,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,5.0,distant,0.06878297895581531,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,6.0,distant,0.5889406380628257,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,7.0,distant,-0.05799615419641858,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,8.0,distant,-0.2990610313942706,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,9.0,distant,-0.18101313160671456,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,10.0,distant,0.1298390074547902,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,11.0,distant,0.19032144083378844,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,12.0,distant,-0.053574940185355496,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,13.0,distant,0.2609160721921278,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,14.0,distant,0.22090233610483787,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,15.0,distant,0.8827309949646315,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,1.0,16.0,distant,-0.4090866998356303,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,3.0,adjacent,0.8819023568970877,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,4.0,distant,0.607268796325493,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,5.0,distant,-0.1107061495223789,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,6.0,distant,-0.4410386382622247,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,7.0,distant,-0.20276108029247347,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,8.0,distant,-0.8100908451190625,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,9.0,distant,-0.5035505968339633,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,10.0,distant,-0.004683942174327348,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,11.0,distant,0.6173063344773577,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,12.0,distant,0.5982194732606815,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,13.0,distant,0.29778637720965145,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,14.0,distant,-0.08047290423452627,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,15.0,distant,-0.2346439750956817,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,2.0,16.0,distant,0.10835217689808677,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,4.0,adjacent,0.697451344243894,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,5.0,distant,-0.45092170629862677,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,6.0,distant,-0.7012905781962083,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,7.0,distant,-0.5831537517485086,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,8.0,distant,-0.5989386457991231,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,9.0,distant,-0.15655386157783008,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,10.0,distant,0.30497402116302763,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,11.0,distant,0.5873636856335019,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,12.0,distant,0.20477281625030003,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,13.0,distant,-0.07333420629135942,,,,,,
cosine,Exp2,F_core_v45,,,,,,,,,,,,,,,,3.0,14.0,distant,-0.30368596885403665,,,,,,
