protocol_id,output_name,horizon_cycles,prediction_origin_cycle,target_due_cycle,due_observation_cycle,rls_update_cycle
B_Exp2_to_Exp1,A_state,100,37860.5,37960.5,37960.5,37960.5
B_Exp2_to_Exp1,A_state,100,37910.5,38010.5,38010.5,38010.5
B_Exp2_to_Exp1,A_state,100,37960.5,38060.5,38060.5,38060.5
B_Exp2_to_Exp1,A_state,100,38110.5,38210.5,38210.5,38210.5
B_Exp2_to_Exp1,A_state,100,38160.5,38260.5,38260.5,38260.5
B_Exp2_to_Exp1,A_state,100,38210.5,38310.5,38310.5,38310.5
B_Exp2_to_Exp1,A_state,100,38260.5,38360.5,38360.5,38360.5
B_Exp2_to_Exp1,A_state,100,38310.5,38410.5,38410.5,38410.5
B_Exp2_to_Exp1,A_state,100,38360.5,38460.5,38460.5,38460.5
B_Exp2_to_Exp1,A_state,100,38410.5,38510.5,38510.5,38510.5
B_Exp2_to_Exp1,A_state,100,38460.5,38560.5,38560.5,38560.5
B_Exp2_to_Exp1,A_state,100,38610.5,38710.5,38710.5,38710.5
B_Exp2_to_Exp1,A_state,100,38660.5,38760.5,38760.5,38760.5
B_Exp2_to_Exp1,A_state,100,38710.5,38810.5,38810.5,38810.5
B_Exp2_to_Exp1,A_state,100,38760.5,38860.5,38860.5,38860.5
B_Exp2_to_Exp1,A_state,100,38810.5,38910.5,38910.5,38910.5
B_Exp2_to_Exp1,A_state,100,38860.5,38960.5,38960.5,38960.5
B_Exp2_to_Exp1,A_state,100,38910.5,39010.5,39010.5,39010.5
B_Exp2_to_Exp1,A_state,100,38960.5,39060.5,39060.5,39060.5
B_Exp2_to_Exp1,A_state,100,39110.5,39210.5,39210.5,39210.5
B_Exp2_to_Exp1,A_state,100,39160.5,39260.5,39260.5,39260.5
B_Exp2_to_Exp1,A_state,100,39210.5,39310.5,39310.5,39310.5
B_Exp2_to_Exp1,A_state,100,39260.5,39360.5,39360.5,39360.5
B_Exp2_to_Exp1,A_state,100,39310.5,39410.5,39410.5,39410.5
B_Exp2_to_Exp1,A_state,100,39360.5,39460.5,39460.5,39460.5
B_Exp2_to_Exp1,A_state,100,39410.5,39510.5,39510.5,39510.5
B_Exp2_to_Exp1,A_state,100,39460.5,39560.5,39560.5,39560.5
B_Exp2_to_Exp1,A_state,100,39610.5,39710.5,39710.5,39710.5
B_Exp2_to_Exp1,A_state,100,39660.5,39760.5,39760.5,39760.5
B_Exp2_to_Exp1,A_state,100,39710.5,39810.5,39810.5,39810.5
B_Exp2_to_Exp1,A_state,100,39760.5,39860.5,39860.5,39860.5
B_Exp2_to_Exp1,A_state,100,39810.5,39910.5,39910.5,39910.5
B_Exp2_to_Exp1,A_state,100,39860.5,39960.5,39960.5,39960.5
B_Exp2_to_Exp1,A_state,100,39910.5,40010.5,40010.5,40010.5
B_Exp2_to_Exp1,A_state,100,39960.5,40060.5,40060.5,40060.5
B_Exp2_to_Exp1,A_state,100,40110.5,40210.5,40210.5,40210.5
B_Exp2_to_Exp1,A_state,100,40160.5,40260.5,40260.5,40260.5
B_Exp2_to_Exp1,A_state,100,40210.5,40310.5,40310.5,40310.5
B_Exp2_to_Exp1,A_state,100,40260.5,40360.5,40360.5,40360.5
B_Exp2_to_Exp1,A_state,100,40310.5,40410.5,40410.5,40410.5
B_Exp2_to_Exp1,A_state,100,40360.5,40460.5,40460.5,40460.5
B_Exp2_to_Exp1,A_state,100,40410.5,40510.5,40510.5,40510.5
B_Exp2_to_Exp1,A_state,100,40460.5,40560.5,40560.5,40560.5
B_Exp2_to_Exp1,A_state,100,40610.5,40710.5,40710.5,40710.5
B_Exp2_to_Exp1,A_state,100,40660.5,40760.5,40760.5,40760.5
B_Exp2_to_Exp1,A_state,100,40710.5,40810.5,40810.5,40810.5
B_Exp2_to_Exp1,A_state,100,40760.5,40860.5,40860.5,40860.5
B_Exp2_to_Exp1,A_state,100,40810.5,40910.5,40910.5,40910.5
B_Exp2_to_Exp1,A_state,100,40860.5,40960.5,40960.5,40960.5
B_Exp2_to_Exp1,A_state,100,40910.5,41010.5,41010.5,41010.5
B_Exp2_to_Exp1,A_state,100,40960.5,41060.5,41060.5,41060.5
B_Exp2_to_Exp1,A_state,100,41110.5,41210.5,41210.5,41210.5
B_Exp2_to_Exp1,A_state,100,41160.5,41260.5,41260.5,41260.5
B_Exp2_to_Exp1,A_state,100,41210.5,41310.5,41310.5,41310.5
B_Exp2_to_Exp1,A_state,100,41260.5,41360.5,41360.5,41360.5
B_Exp2_to_Exp1,A_state,100,41310.5,41410.5,41410.5,41410.5
B_Exp2_to_Exp1,A_state,100,41360.5,41460.5,41460.5,41460.5
B_Exp2_to_Exp1,A_state,100,41410.5,41510.5,41510.5,41510.5
B_Exp2_to_Exp1,A_state,100,41460.5,41560.5,41560.5,41560.5
B_Exp2_to_Exp1,A_state,100,41610.5,41710.5,41710.5,41710.5
B_Exp2_to_Exp1,A_state,100,41660.5,41760.5,41760.5,41760.5
B_Exp2_to_Exp1,A_state,100,41710.5,41810.5,41810.5,41810.5
B_Exp2_to_Exp1,A_state,100,41760.5,41860.5,41860.5,41860.5
B_Exp2_to_Exp1,A_state,100,41810.5,41910.5,41910.5,41910.5
B_Exp2_to_Exp1,A_state,100,41860.5,41960.5,41960.5,41960.5
B_Exp2_to_Exp1,A_state,100,41910.5,42010.5,42010.5,42010.5
B_Exp2_to_Exp1,A_state,100,41960.5,42060.5,42060.5,42060.5
B_Exp2_to_Exp1,A_state,100,42110.5,42210.5,42210.5,42210.5
B_Exp2_to_Exp1,A_state,100,42160.5,42260.5,42260.5,42260.5
B_Exp2_to_Exp1,A_state,100,42210.5,42310.5,42310.5,42310.5
B_Exp2_to_Exp1,A_state,100,42260.5,42360.5,42360.5,42360.5
B_Exp2_to_Exp1,A_state,100,42310.5,42410.5,42410.5,42410.5
B_Exp2_to_Exp1,A_state,100,42360.5,42460.5,42460.5,42460.5
B_Exp2_to_Exp1,A_state,100,42410.5,42510.5,42510.5,42510.5
B_Exp2_to_Exp1,A_state,100,42460.5,42560.5,42560.5,42560.5
B_Exp2_to_Exp1,A_state,100,42610.5,42710.5,42710.5,42710.5
B_Exp2_to_Exp1,A_state,100,42660.5,42760.5,42760.5,42760.5
B_Exp2_to_Exp1,A_state,100,42710.5,42810.5,42810.5,42810.5
B_Exp2_to_Exp1,A_state,100,42760.5,42860.5,42860.5,42860.5
B_Exp2_to_Exp1,A_state,100,42810.5,42910.5,42910.5,42910.5
B_Exp2_to_Exp1,A_state,100,42860.5,42960.5,42960.5,42960.5
B_Exp2_to_Exp1,A_state,100,42910.5,43010.5,43010.5,43010.5
B_Exp2_to_Exp1,A_state,100,42960.5,43060.5,43060.5,43060.5
B_Exp2_to_Exp1,A_state,100,43110.5,43210.5,43210.5,43210.5
B_Exp2_to_Exp1,A_state,100,43160.5,43260.5,43260.5,43260.5
B_Exp2_to_Exp1,A_state,100,43210.5,43310.5,43310.5,43310.5
B_Exp2_to_Exp1,A_state,100,43260.5,43360.5,43360.5,43360.5
B_Exp2_to_Exp1,A_state,100,43310.5,43410.5,43410.5,43410.5
B_Exp2_to_Exp1,A_state,100,43360.5,43460.5,43460.5,43460.5
B_Exp2_to_Exp1,A_state,100,43410.5,43510.5,43510.5,43510.5
B_Exp2_to_Exp1,A_state,100,43460.5,43560.5,43560.5,43560.5
B_Exp2_to_Exp1,A_state,100,43610.5,43710.5,43710.5,43710.5
B_Exp2_to_Exp1,A_state,100,43660.5,43760.5,43760.5,43760.5
B_Exp2_to_Exp1,A_state,100,43710.5,43810.5,43810.5,43810.5
B_Exp2_to_Exp1,A_state,100,43760.5,43860.5,43860.5,43860.5
B_Exp2_to_Exp1,A_state,100,43810.5,43910.5,43910.5,43910.5
B_Exp2_to_Exp1,A_state,100,43860.5,43960.5,43960.5,43960.5
B_Exp2_to_Exp1,A_state,100,43910.5,44010.5,44010.5,44010.5
B_Exp2_to_Exp1,A_state,100,43960.5,44060.5,44060.5,44060.5
B_Exp2_to_Exp1,A_state,100,44110.5,44210.5,44210.5,44210.5
B_Exp2_to_Exp1,A_state,100,44160.5,44260.5,44260.5,44260.5
B_Exp2_to_Exp1,A_state,100,44210.5,44310.5,44310.5,44310.5
B_Exp2_to_Exp1,A_state,100,44260.5,44360.5,44360.5,44360.5
B_Exp2_to_Exp1,A_state,100,44310.5,44410.5,44410.5,44410.5
B_Exp2_to_Exp1,A_state,100,44360.5,44460.5,44460.5,44460.5
B_Exp2_to_Exp1,A_state,100,44410.5,44510.5,44510.5,44510.5
B_Exp2_to_Exp1,A_state,100,44460.5,44560.5,44560.5,44560.5
B_Exp2_to_Exp1,A_state,100,44610.5,44710.5,44710.5,44710.5
B_Exp2_to_Exp1,A_state,100,44660.5,44760.5,44760.5,44760.5
B_Exp2_to_Exp1,A_state,100,44710.5,44810.5,44810.5,44810.5
B_Exp2_to_Exp1,A_state,100,44760.5,44860.5,44860.5,44860.5
B_Exp2_to_Exp1,A_state,100,44810.5,44910.5,44910.5,44910.5
B_Exp2_to_Exp1,A_state,100,44860.5,44960.5,44960.5,44960.5
B_Exp2_to_Exp1,A_state,100,44910.5,45010.5,45010.5,45010.5
B_Exp2_to_Exp1,A_state,100,44960.5,45060.5,45060.5,45060.5
B_Exp2_to_Exp1,A_state,100,45110.5,45210.5,45210.5,45210.5
B_Exp2_to_Exp1,A_state,100,45160.5,45260.5,45260.5,45260.5
B_Exp2_to_Exp1,A_state,100,45210.5,45310.5,45310.5,45310.5
B_Exp2_to_Exp1,A_state,100,45260.5,45360.5,45360.5,45360.5
B_Exp2_to_Exp1,A_state,100,45310.5,45410.5,45410.5,45410.5
B_Exp2_to_Exp1,A_state,100,45360.5,45460.5,45460.5,45460.5
B_Exp2_to_Exp1,A_state,100,45410.5,45510.5,45510.5,45510.5
B_Exp2_to_Exp1,A_state,100,45460.5,45560.5,45560.5,45560.5
B_Exp2_to_Exp1,residual_change_score,100,1110.5,1210.5,1210.5,1210.5
B_Exp2_to_Exp1,residual_change_score,100,1160.5,1260.5,1260.5,1260.5
B_Exp2_to_Exp1,residual_change_score,100,1210.5,1310.5,1310.5,1310.5
B_Exp2_to_Exp1,residual_change_score,100,1260.5,1360.5,1360.5,1360.5
B_Exp2_to_Exp1,residual_change_score,100,1310.5,1410.5,1410.5,1410.5
B_Exp2_to_Exp1,residual_change_score,100,1360.5,1460.5,1460.5,1460.5
B_Exp2_to_Exp1,residual_change_score,100,1410.5,1510.5,1510.5,1510.5
B_Exp2_to_Exp1,residual_change_score,100,1460.5,1560.5,1560.5,1560.5
B_Exp2_to_Exp1,residual_change_score,100,1610.5,1710.5,1710.5,1710.5
B_Exp2_to_Exp1,residual_change_score,100,1660.5,1760.5,1760.5,1760.5
B_Exp2_to_Exp1,residual_change_score,100,1710.5,1810.5,1810.5,1810.5
B_Exp2_to_Exp1,residual_change_score,100,1760.5,1860.5,1860.5,1860.5
B_Exp2_to_Exp1,residual_change_score,100,1810.5,1910.5,1910.5,1910.5
B_Exp2_to_Exp1,residual_change_score,100,1860.5,1960.5,1960.5,1960.5
B_Exp2_to_Exp1,residual_change_score,100,1910.5,2010.5,2010.5,2010.5
B_Exp2_to_Exp1,residual_change_score,100,1960.5,2060.5,2060.5,2060.5
B_Exp2_to_Exp1,residual_change_score,100,2110.5,2210.5,2210.5,2210.5
B_Exp2_to_Exp1,residual_change_score,100,2160.5,2260.5,2260.5,2260.5
B_Exp2_to_Exp1,residual_change_score,100,2210.5,2310.5,2310.5,2310.5
B_Exp2_to_Exp1,residual_change_score,100,2260.5,2360.5,2360.5,2360.5
B_Exp2_to_Exp1,residual_change_score,100,2310.5,2410.5,2410.5,2410.5
B_Exp2_to_Exp1,residual_change_score,100,2360.5,2460.5,2460.5,2460.5
B_Exp2_to_Exp1,residual_change_score,100,2410.5,2510.5,2510.5,2510.5
B_Exp2_to_Exp1,residual_change_score,100,2460.5,2560.5,2560.5,2560.5
B_Exp2_to_Exp1,residual_change_score,100,2610.5,2710.5,2710.5,2710.5
B_Exp2_to_Exp1,residual_change_score,100,2660.5,2760.5,2760.5,2760.5
B_Exp2_to_Exp1,residual_change_score,100,2710.5,2810.5,2810.5,2810.5
B_Exp2_to_Exp1,residual_change_score,100,2760.5,2860.5,2860.5,2860.5
B_Exp2_to_Exp1,residual_change_score,100,2810.5,2910.5,2910.5,2910.5
B_Exp2_to_Exp1,residual_change_score,100,2860.5,2960.5,2960.5,2960.5
B_Exp2_to_Exp1,residual_change_score,100,2910.5,3010.5,3010.5,3010.5
B_Exp2_to_Exp1,residual_change_score,100,2960.5,3060.5,3060.5,3060.5
B_Exp2_to_Exp1,residual_change_score,100,3110.5,3210.5,3210.5,3210.5
B_Exp2_to_Exp1,residual_change_score,100,3160.5,3260.5,3260.5,3260.5
B_Exp2_to_Exp1,residual_change_score,100,3210.5,3310.5,3310.5,3310.5
B_Exp2_to_Exp1,residual_change_score,100,3260.5,3360.5,3360.5,3360.5
B_Exp2_to_Exp1,residual_change_score,100,3310.5,3410.5,3410.5,3410.5
B_Exp2_to_Exp1,residual_change_score,100,3360.5,3460.5,3460.5,3460.5
B_Exp2_to_Exp1,residual_change_score,100,3410.5,3510.5,3510.5,3510.5
B_Exp2_to_Exp1,residual_change_score,100,3460.5,3560.5,3560.5,3560.5
B_Exp2_to_Exp1,residual_change_score,100,3610.5,3710.5,3710.5,3710.5
B_Exp2_to_Exp1,residual_change_score,100,3660.5,3760.5,3760.5,3760.5
B_Exp2_to_Exp1,residual_change_score,100,3710.5,3810.5,3810.5,3810.5
B_Exp2_to_Exp1,residual_change_score,100,3760.5,3860.5,3860.5,3860.5
B_Exp2_to_Exp1,residual_change_score,100,3810.5,3910.5,3910.5,3910.5
B_Exp2_to_Exp1,residual_change_score,100,3860.5,3960.5,3960.5,3960.5
B_Exp2_to_Exp1,residual_change_score,100,3910.5,4010.5,4010.5,4010.5
B_Exp2_to_Exp1,residual_change_score,100,3960.5,4060.5,4060.5,4060.5
B_Exp2_to_Exp1,residual_change_score,100,4110.5,4210.5,4210.5,4210.5
B_Exp2_to_Exp1,residual_change_score,100,4160.5,4260.5,4260.5,4260.5
B_Exp2_to_Exp1,residual_change_score,100,4210.5,4310.5,4310.5,4310.5
B_Exp2_to_Exp1,residual_change_score,100,4260.5,4360.5,4360.5,4360.5
B_Exp2_to_Exp1,residual_change_score,100,4310.5,4410.5,4410.5,4410.5
B_Exp2_to_Exp1,residual_change_score,100,4360.5,4460.5,4460.5,4460.5
B_Exp2_to_Exp1,residual_change_score,100,4410.5,4510.5,4510.5,4510.5
B_Exp2_to_Exp1,residual_change_score,100,4460.5,4560.5,4560.5,4560.5
B_Exp2_to_Exp1,residual_change_score,100,4610.5,4710.5,4710.5,4710.5
B_Exp2_to_Exp1,residual_change_score,100,4660.5,4760.5,4760.5,4760.5
B_Exp2_to_Exp1,residual_change_score,100,4710.5,4810.5,4810.5,4810.5
B_Exp2_to_Exp1,residual_change_score,100,4760.5,4860.5,4860.5,4860.5
B_Exp2_to_Exp1,residual_change_score,100,4810.5,4910.5,4910.5,4910.5
B_Exp2_to_Exp1,residual_change_score,100,4860.5,4960.5,4960.5,4960.5
B_Exp2_to_Exp1,residual_change_score,100,4910.5,5010.5,5010.5,5010.5
B_Exp2_to_Exp1,residual_change_score,100,4960.5,5060.5,5060.5,5060.5
B_Exp2_to_Exp1,residual_change_score,100,5110.5,5210.5,5210.5,5210.5
B_Exp2_to_Exp1,residual_change_score,100,5160.5,5260.5,5260.5,5260.5
B_Exp2_to_Exp1,residual_change_score,100,5210.5,5310.5,5310.5,5310.5
B_Exp2_to_Exp1,residual_change_score,100,5260.5,5360.5,5360.5,5360.5
B_Exp2_to_Exp1,residual_change_score,100,5310.5,5410.5,5410.5,5410.5
B_Exp2_to_Exp1,residual_change_score,100,5360.5,5460.5,5460.5,5460.5
B_Exp2_to_Exp1,residual_change_score,100,5410.5,5510.5,5510.5,5510.5
B_Exp2_to_Exp1,residual_change_score,100,5460.5,5560.5,5560.5,5560.5
B_Exp2_to_Exp1,residual_change_score,100,5610.5,5710.5,5710.5,5710.5
B_Exp2_to_Exp1,residual_change_score,100,5660.5,5760.5,5760.5,5760.5
B_Exp2_to_Exp1,residual_change_score,100,5710.5,5810.5,5810.5,5810.5
B_Exp2_to_Exp1,residual_change_score,100,5760.5,5860.5,5860.5,5860.5
B_Exp2_to_Exp1,residual_change_score,100,5810.5,5910.5,5910.5,5910.5
B_Exp2_to_Exp1,residual_change_score,100,5860.5,5960.5,5960.5,5960.5
B_Exp2_to_Exp1,residual_change_score,100,5910.5,6010.5,6010.5,6010.5
B_Exp2_to_Exp1,residual_change_score,100,5960.5,6060.5,6060.5,6060.5
B_Exp2_to_Exp1,residual_change_score,100,6110.5,6210.5,6210.5,6210.5
B_Exp2_to_Exp1,residual_change_score,100,6160.5,6260.5,6260.5,6260.5
B_Exp2_to_Exp1,residual_change_score,100,6210.5,6310.5,6310.5,6310.5
B_Exp2_to_Exp1,residual_change_score,100,6260.5,6360.5,6360.5,6360.5
B_Exp2_to_Exp1,residual_change_score,100,6310.5,6410.5,6410.5,6410.5
B_Exp2_to_Exp1,residual_change_score,100,6360.5,6460.5,6460.5,6460.5
B_Exp2_to_Exp1,residual_change_score,100,6410.5,6510.5,6510.5,6510.5
B_Exp2_to_Exp1,residual_change_score,100,6460.5,6560.5,6560.5,6560.5
B_Exp2_to_Exp1,residual_change_score,100,6610.5,6710.5,6710.5,6710.5
B_Exp2_to_Exp1,residual_change_score,100,6660.5,6760.5,6760.5,6760.5
B_Exp2_to_Exp1,residual_change_score,100,6710.5,6810.5,6810.5,6810.5
B_Exp2_to_Exp1,residual_change_score,100,6760.5,6860.5,6860.5,6860.5
B_Exp2_to_Exp1,residual_change_score,100,6810.5,6910.5,6910.5,6910.5
B_Exp2_to_Exp1,residual_change_score,100,6860.5,6960.5,6960.5,6960.5
B_Exp2_to_Exp1,residual_change_score,100,6910.5,7010.5,7010.5,7010.5
B_Exp2_to_Exp1,residual_change_score,100,6960.5,7060.5,7060.5,7060.5
B_Exp2_to_Exp1,residual_change_score,100,7110.5,7210.5,7210.5,7210.5
B_Exp2_to_Exp1,residual_change_score,100,7160.5,7260.5,7260.5,7260.5
B_Exp2_to_Exp1,residual_change_score,100,7210.5,7310.5,7310.5,7310.5
B_Exp2_to_Exp1,residual_change_score,100,7260.5,7360.5,7360.5,7360.5
B_Exp2_to_Exp1,residual_change_score,100,7310.5,7410.5,7410.5,7410.5
B_Exp2_to_Exp1,residual_change_score,100,7360.5,7460.5,7460.5,7460.5
B_Exp2_to_Exp1,residual_change_score,100,7410.5,7510.5,7510.5,7510.5
B_Exp2_to_Exp1,residual_change_score,100,7460.5,7560.5,7560.5,7560.5
B_Exp2_to_Exp1,residual_change_score,100,7610.5,7710.5,7710.5,7710.5
B_Exp2_to_Exp1,residual_change_score,100,7660.5,7760.5,7760.5,7760.5
B_Exp2_to_Exp1,residual_change_score,100,7710.5,7810.5,7810.5,7810.5
B_Exp2_to_Exp1,residual_change_score,100,7760.5,7860.5,7860.5,7860.5
B_Exp2_to_Exp1,residual_change_score,100,7810.5,7910.5,7910.5,7910.5
B_Exp2_to_Exp1,residual_change_score,100,7860.5,7960.5,7960.5,7960.5
B_Exp2_to_Exp1,residual_change_score,100,7910.5,8010.5,8010.5,8010.5
B_Exp2_to_Exp1,residual_change_score,100,7960.5,8060.5,8060.5,8060.5
B_Exp2_to_Exp1,residual_change_score,100,8110.5,8210.5,8210.5,8210.5
B_Exp2_to_Exp1,residual_change_score,100,8160.5,8260.5,8260.5,8260.5
B_Exp2_to_Exp1,residual_change_score,100,8210.5,8310.5,8310.5,8310.5
B_Exp2_to_Exp1,residual_change_score,100,8260.5,8360.5,8360.5,8360.5
B_Exp2_to_Exp1,residual_change_score,100,8310.5,8410.5,8410.5,8410.5
B_Exp2_to_Exp1,residual_change_score,100,8360.5,8460.5,8460.5,8460.5
B_Exp2_to_Exp1,residual_change_score,100,8410.5,8510.5,8510.5,8510.5
B_Exp2_to_Exp1,residual_change_score,100,8460.5,8560.5,8560.5,8560.5
B_Exp2_to_Exp1,residual_change_score,100,8610.5,8710.5,8710.5,8710.5
B_Exp2_to_Exp1,residual_change_score,100,8660.5,8760.5,8760.5,8760.5
B_Exp2_to_Exp1,residual_change_score,100,8710.5,8810.5,8810.5,8810.5
B_Exp2_to_Exp1,residual_change_score,100,8760.5,8860.5,8860.5,8860.5
B_Exp2_to_Exp1,residual_change_score,100,8810.5,8910.5,8910.5,8910.5
B_Exp2_to_Exp1,residual_change_score,100,8860.5,8960.5,8960.5,8960.5
B_Exp2_to_Exp1,residual_change_score,100,8910.5,9010.5,9010.5,9010.5
B_Exp2_to_Exp1,residual_change_score,100,8960.5,9060.5,9060.5,9060.5
B_Exp2_to_Exp1,residual_change_score,100,9110.5,9210.5,9210.5,9210.5
B_Exp2_to_Exp1,residual_change_score,100,9160.5,9260.5,9260.5,9260.5
B_Exp2_to_Exp1,residual_change_score,100,9210.5,9310.5,9310.5,9310.5
B_Exp2_to_Exp1,residual_change_score,100,9260.5,9360.5,9360.5,9360.5
B_Exp2_to_Exp1,residual_change_score,100,9310.5,9410.5,9410.5,9410.5
B_Exp2_to_Exp1,residual_change_score,100,9360.5,9460.5,9460.5,9460.5
B_Exp2_to_Exp1,residual_change_score,100,9410.5,9510.5,9510.5,9510.5
B_Exp2_to_Exp1,residual_change_score,100,9460.5,9560.5,9560.5,9560.5
B_Exp2_to_Exp1,residual_change_score,100,9610.5,9710.5,9710.5,9710.5
B_Exp2_to_Exp1,residual_change_score,100,9660.5,9760.5,9760.5,9760.5
B_Exp2_to_Exp1,residual_change_score,100,9710.5,9810.5,9810.5,9810.5
B_Exp2_to_Exp1,residual_change_score,100,9760.5,9860.5,9860.5,9860.5
B_Exp2_to_Exp1,residual_change_score,100,9810.5,9910.5,9910.5,9910.5
B_Exp2_to_Exp1,residual_change_score,100,9860.5,9960.5,9960.5,9960.5
B_Exp2_to_Exp1,residual_change_score,100,9910.5,10010.5,10010.5,10010.5
B_Exp2_to_Exp1,residual_change_score,100,9960.5,10060.5,10060.5,10060.5
B_Exp2_to_Exp1,residual_change_score,100,10110.5,10210.5,10210.5,10210.5
B_Exp2_to_Exp1,residual_change_score,100,10160.5,10260.5,10260.5,10260.5
B_Exp2_to_Exp1,residual_change_score,100,10210.5,10310.5,10310.5,10310.5
B_Exp2_to_Exp1,residual_change_score,100,10260.5,10360.5,10360.5,10360.5
B_Exp2_to_Exp1,residual_change_score,100,10310.5,10410.5,10410.5,10410.5
B_Exp2_to_Exp1,residual_change_score,100,10360.5,10460.5,10460.5,10460.5
B_Exp2_to_Exp1,residual_change_score,100,10410.5,10510.5,10510.5,10510.5
B_Exp2_to_Exp1,residual_change_score,100,10460.5,10560.5,10560.5,10560.5
B_Exp2_to_Exp1,residual_change_score,100,10610.5,10710.5,10710.5,10710.5
B_Exp2_to_Exp1,residual_change_score,100,10660.5,10760.5,10760.5,10760.5
B_Exp2_to_Exp1,residual_change_score,100,10710.5,10810.5,10810.5,10810.5
B_Exp2_to_Exp1,residual_change_score,100,10760.5,10860.5,10860.5,10860.5
B_Exp2_to_Exp1,residual_change_score,100,10810.5,10910.5,10910.5,10910.5
B_Exp2_to_Exp1,residual_change_score,100,10860.5,10960.5,10960.5,10960.5
B_Exp2_to_Exp1,residual_change_score,100,10910.5,11010.5,11010.5,11010.5
B_Exp2_to_Exp1,residual_change_score,100,10960.5,11060.5,11060.5,11060.5
B_Exp2_to_Exp1,residual_change_score,100,11110.5,11210.5,11210.5,11210.5
B_Exp2_to_Exp1,residual_change_score,100,11160.5,11260.5,11260.5,11260.5
B_Exp2_to_Exp1,residual_change_score,100,11210.5,11310.5,11310.5,11310.5
B_Exp2_to_Exp1,residual_change_score,100,11260.5,11360.5,11360.5,11360.5
B_Exp2_to_Exp1,residual_change_score,100,11310.5,11410.5,11410.5,11410.5
B_Exp2_to_Exp1,residual_change_score,100,11360.5,11460.5,11460.5,11460.5
B_Exp2_to_Exp1,residual_change_score,100,11410.5,11510.5,11510.5,11510.5
B_Exp2_to_Exp1,residual_change_score,100,11460.5,11560.5,11560.5,11560.5
B_Exp2_to_Exp1,residual_change_score,100,11610.5,11710.5,11710.5,11710.5
B_Exp2_to_Exp1,residual_change_score,100,11660.5,11760.5,11760.5,11760.5
B_Exp2_to_Exp1,residual_change_score,100,11710.5,11810.5,11810.5,11810.5
B_Exp2_to_Exp1,residual_change_score,100,11760.5,11860.5,11860.5,11860.5
B_Exp2_to_Exp1,residual_change_score,100,11810.5,11910.5,11910.5,11910.5
B_Exp2_to_Exp1,residual_change_score,100,11860.5,11960.5,11960.5,11960.5
B_Exp2_to_Exp1,residual_change_score,100,11910.5,12010.5,12010.5,12010.5
B_Exp2_to_Exp1,residual_change_score,100,11960.5,12060.5,12060.5,12060.5
B_Exp2_to_Exp1,residual_change_score,100,12110.5,12210.5,12210.5,12210.5
B_Exp2_to_Exp1,residual_change_score,100,12160.5,12260.5,12260.5,12260.5
B_Exp2_to_Exp1,residual_change_score,100,12210.5,12310.5,12310.5,12310.5
B_Exp2_to_Exp1,residual_change_score,100,12260.5,12360.5,12360.5,12360.5
B_Exp2_to_Exp1,residual_change_score,100,12310.5,12410.5,12410.5,12410.5
B_Exp2_to_Exp1,residual_change_score,100,12360.5,12460.5,12460.5,12460.5
B_Exp2_to_Exp1,residual_change_score,100,12410.5,12510.5,12510.5,12510.5
B_Exp2_to_Exp1,residual_change_score,100,12460.5,12560.5,12560.5,12560.5
B_Exp2_to_Exp1,residual_change_score,100,12610.5,12710.5,12710.5,12710.5
B_Exp2_to_Exp1,residual_change_score,100,12660.5,12760.5,12760.5,12760.5
B_Exp2_to_Exp1,residual_change_score,100,12710.5,12810.5,12810.5,12810.5
B_Exp2_to_Exp1,residual_change_score,100,12760.5,12860.5,12860.5,12860.5
B_Exp2_to_Exp1,residual_change_score,100,12810.5,12910.5,12910.5,12910.5
B_Exp2_to_Exp1,residual_change_score,100,12860.5,12960.5,12960.5,12960.5
B_Exp2_to_Exp1,residual_change_score,100,12910.5,13010.5,13010.5,13010.5
B_Exp2_to_Exp1,residual_change_score,100,12960.5,13060.5,13060.5,13060.5
B_Exp2_to_Exp1,residual_change_score,100,13110.5,13210.5,13210.5,13210.5
B_Exp2_to_Exp1,residual_change_score,100,13160.5,13260.5,13260.5,13260.5
B_Exp2_to_Exp1,residual_change_score,100,13210.5,13310.5,13310.5,13310.5
B_Exp2_to_Exp1,residual_change_score,100,13260.5,13360.5,13360.5,13360.5
B_Exp2_to_Exp1,residual_change_score,100,13310.5,13410.5,13410.5,13410.5
B_Exp2_to_Exp1,residual_change_score,100,13360.5,13460.5,13460.5,13460.5
B_Exp2_to_Exp1,residual_change_score,100,13410.5,13510.5,13510.5,13510.5
B_Exp2_to_Exp1,residual_change_score,100,13460.5,13560.5,13560.5,13560.5
B_Exp2_to_Exp1,residual_change_score,100,13610.5,13710.5,13710.5,13710.5
B_Exp2_to_Exp1,residual_change_score,100,13660.5,13760.5,13760.5,13760.5
B_Exp2_to_Exp1,residual_change_score,100,13710.5,13810.5,13810.5,13810.5
B_Exp2_to_Exp1,residual_change_score,100,13760.5,13860.5,13860.5,13860.5
B_Exp2_to_Exp1,residual_change_score,100,13810.5,13910.5,13910.5,13910.5
B_Exp2_to_Exp1,residual_change_score,100,13860.5,13960.5,13960.5,13960.5
B_Exp2_to_Exp1,residual_change_score,100,13910.5,14010.5,14010.5,14010.5
B_Exp2_to_Exp1,residual_change_score,100,13960.5,14060.5,14060.5,14060.5
B_Exp2_to_Exp1,residual_change_score,100,14110.5,14210.5,14210.5,14210.5
